,u20,u25,u30,u35,u40,u45,u50,u55,u60,u65,u70,u75,u80,u85,u90,u95,u100,u105,u110,u115,u120,u125,u130,u135,u140,u145,u150,u155,u160,u165,u170,u175,u180,u185,u190,u195,u200,u205,u210,u215,u220,u225,u230,u235,u240,u245,u250,v20,v25,v30,v35,v40,v45,v50,v55,v60,v65,v70,v75,v80,v85,v90,v95,v100,v105,v110,v115,v120,v125,v130,v135,v140,v145,v150,v155,v160,v165,v170,v175,v180,v185,v190,v195,v200,v205,v210,v215,v220,v225,v230,v235,v240,v245,v250,macro_u,macro_v
0,-2.526632405749565,-2.489794141618267,-1.9977850284777192,-1.6721988194937154,-1.4603713304019692,-1.2721891823944418,-1.1122278518628752,-1.0095345741276907,-0.8146900484568578,-0.6039161631572538,-0.42848321891233443,-0.2851099817713951,-0.09564766920526413,0.09736529669217742,0.297441220839759,0.47212572225345806,0.8142420380337079,1.023251253789132,1.267148467995149,1.434239964774326,1.6380409279027095,1.8113106799655512,2.010845307895827,2.180173660673926,2.311869667950922,2.5888830993294065,2.718747893757579,2.76418396476378,2.909392549545214,2.996634600713837,3.0394129589565226,3.0276460648569676,2.8896101250436756,2.8805076636668434,2.7095509641156337,2.617004511334846,2.4108352543224587,2.318463316708541,2.067078591060252,1.9282529415712855,1.8659418119506102,1.7998463295366882,1.6491637251053834,1.666527854463089,1.6249228865691885,1.6568325973027687,1.6260529394720038,-2.6783576797727697,-2.5712591411286017,-2.3975115772304454,-2.194530417281781,-2.088955348299055,-2.114529789268085,-1.9746978486357256,-1.9046116185991808,-1.7660245609091962,-1.731238249478554,-1.6361958716959606,-1.5357584466735377,-1.486740269167083,-1.4183940215065935,-1.2813946359651442,-1.28750449078585,-1.2436941728793118,-1.2201591462803112,-1.0735761888667072,-0.9687700684585181,-0.9828306081447789,-1.032979483847087,-1.0702516946568412,-1.0527494373459152,-1.010563738917513,-0.8914895937722764,-0.9176254182846892,-0.8715156353196734,-0.881460687374072,-0.9734641472973493,-1.0216326328594565,-1.1302212988481393,-1.2262926260945664,-1.3479015291757854,-1.5864018516849945,-1.7703048757460094,-1.9881561466273603,-2.3556653040832325,-2.6615917472432162,-2.8181977807531458,-2.921073862071572,-2.991398193106757,-3.240296335369667,-3.1879488408391836,-3.467236774445845,-3.4071512153699466,-3.5189833078114567,4.194953378982971,-0.8013260795022568
1,-0.18467438485651755,-0.21709811534609358,0.04084903045696997,0.003633790059162756,-0.019706732614675815,-0.017717275963626378,-0.09610580487459863,-0.19012054175528448,-0.17777950934275033,-0.19648890778270456,-0.2965043767468467,-0.2620751380886457,-0.3678496588549516,-0.5331592063901978,-0.6150778028927526,-0.7815100442207363,-0.7393293327136679,-0.8585784527334877,-0.9394250644034461,-0.9168009661944447,-0.9121715823866685,-1.0211542381426497,-0.9975743242545922,-0.9940414629799532,-0.9147938983924124,-0.7483338772788555,-0.725824324413896,-0.562328612312589,-0.4493487525096098,-0.5107431577582933,-0.465540657131144,-0.36811864333125577,-0.3535680596436226,-0.46359868411171057,-0.5051640206229395,-0.5974140671866,-0.874660586410406,-0.9845851949133282,-0.9582697926091912,-0.9709366951686071,-1.0059659238028447,-1.1006848494186885,-1.1607715406916101,-1.1372100420774833,-1.1542607657527881,-1.1390530848690839,-1.2553266453349163,0.5091556493080793,0.5984141316647824,0.7517096773132317,0.8279395796012592,1.0243866914557846,1.0905753675626497,1.2167421838330144,1.338604744191609,1.4019988138110497,1.5833588854862057,1.6987108153264914,1.8362206554861145,1.9442992251247293,1.9670137228036189,1.9516562843926926,2.0596149382955016,2.058079533979873,2.0781360281611483,2.279887580071341,2.235079062612894,2.2481379946994955,2.137207348685467,2.102403217688414,1.9981317340522953,1.9186721578857573,2.0387565817831046,1.896399355161533,1.597808238500719,1.4983190829573427,1.2475880861216901,1.03660342132929,0.6050090471914344,0.4882537187394014,-0.10445287637768685,-0.561634557628544,-1.0113262540148638,-1.6329860336338393,-2.3859961738540107,-2.8678858275267274,-3.362873529587002,-3.8190983544939128,-4.094078015369671,-4.460208105854961,-4.573895173928113,-4.882378752510149,-4.899282478582143,-4.892463193653217,3.5116133810529844,-0.3515544290192123
2,0.5994300183916597,0.5117094883470994,0.5479126184315839,0.36560031778561974,0.2892741642606991,0.25448909176119816,0.09321687606593887,-0.07635887265710029,-0.08442340071177679,-0.21089623159344484,-0.3838462072749911,-0.3874407817334653,-0.5701005081054209,-0.7876236296035728,-0.9553731687308664,-1.1938879959728714,-1.3268669813662886,-1.5113245433288833,-1.7153560196304278,-1.7995735622770122,-1.9307602455303128,-2.0938484764720187,-2.2035517081616067,-2.2910456192130093,-2.334620802726337,-2.3452455908635033,-2.432866766399467,-2.418146612576046,-2.379636828799068,-2.5017688458110428,-2.559697044862915,-2.5526502167538005,-2.53374638569485,-2.6204987217902227,-2.6661358004240174,-2.730926693757171,-2.8505793363825624,-2.917755550292341,-2.89505335896469,-2.8400780137095225,-2.7988161956252373,-2.8379562121578354,-2.808819405510164,-2.7689561936365212,-2.792765992402205,-2.7179287605843,-2.772954862756418,0.4085064806602683,0.41028926216109163,0.4698196761008766,0.49010040108485775,0.6128940448779934,0.6370515550954883,0.6535014267743646,0.6162237412656686,0.5682647544854009,0.6118897157672387,0.5784030646703471,0.551739205595011,0.5186792673526284,0.41150854830801853,0.27383373732503036,0.2653977761473214,0.14513919233199069,0.0919124231988393,0.09178870617222534,-0.07637696894204504,-0.15705008371691243,-0.2763977935485795,-0.3669387645950435,-0.5169040952015733,-0.6712724423072987,-0.6942739583601669,-0.8160973297701672,-1.059530115371702,-1.1640798934051961,-1.3946437733654804,-1.6178902487434004,-1.8985961299028746,-2.0143376642232114,-2.3709825169757845,-2.657271442152316,-2.8662532937947596,-3.228218972193991,-3.558664898830024,-3.732450142541377,-3.983356133934579,-4.283671103094156,-4.446074912019371,-4.517218756761453,-4.6668462043487455,-4.821264735160928,-4.798213472401565,-4.759245126260458,3.87519279610175,-1.226049230171695
3,-1.0544471601074976,-1.0783365286216497,-0.8442026317284386,-0.6885548983189738,-0.6027171093289407,-0.5622150705285884,-0.5542779760275245,-0.53128155459508,-0.5605971171175286,-0.4835269596433065,-0.4595584212088415,-0.47494663313065466,-0.4258681821454404,-0.3596578539463522,-0.29964069623163514,-0.21433883770175477,-0.07752114259149856,0.09037305419989394,0.25386308330793916,0.35024773242786367,0.4902519188351713,0.6799179171724621,0.8410159000569077,0.9806550566333865,1.109866033876191,1.3464056563606972,1.6082834635262309,1.8437422320678198,1.9923324067987096,2.1911471703194403,2.3486088979448665,2.5778018651786856,2.7162575106174343,2.9243964503147235,3.0624338229066206,3.2410452866657957,3.413899800684918,3.584451578935355,3.807946958778306,3.890013045230064,4.077362451732691,4.261125422077093,4.311904701038191,4.402029049097871,4.55340715057195,4.655305941389099,4.655896716466815,-0.5316373176092071,-0.5033523397360458,-0.4224626829120013,-0.24052086213158508,-0.18627766124088385,-0.19826052768929925,-0.15335819583516486,-0.10885694160486725,-0.014049791971247672,-0.06478965571799122,-0.0706733155817556,-0.11041077512723874,-0.1616794941282813,-0.15042337302841613,-0.040817593395074514,-0.06657001950884256,-0.01008694217633943,0.034516760473980224,0.10350335776303554,0.08145619362662693,0.19097227477871015,0.2235410858506428,0.2248710713926203,0.3260589534231917,0.40233391358876736,0.579080080548142,0.6497722597724536,0.8465247165617111,0.9523160953385293,1.0614566339957219,1.1225892199128398,1.2474844604939077,1.337012389203125,1.4931628982750382,1.4926969080069201,1.655209147387414,1.6942663725054619,1.8258952965870976,1.887134892480958,1.9237834387191164,1.9702992864877291,2.0366387818298026,2.0551105659307614,2.124062049781354,2.033827776221017,1.9897492216444204,1.8906447359770981,5.099201615235019,-0.6902228915001871
4,-1.9456701493835817,-1.9820284930957746,-1.8620438765541358,-1.7833461183132124,-1.758268592768414,-1.72980794335015,-1.7475519902860768,-1.8241934474640678,-1.7897402887309353,-1.732930706832141,-1.693850273159792,-1.8216238883753562,-1.7823059361816922,-1.710846184062703,-1.6911643355656585,-1.5789632509140992,-1.5266644549432655,-1.410560632653839,-1.271080171205174,-1.2737964508575228,-1.1908856024168548,-1.1076452684564337,-1.1007421509958828,-1.028156490585297,-0.9983795224738046,-0.9290612794746567,-0.8711987108207531,-0.8985832924412209,-0.8346767524321352,-0.781178207728769,-0.7562068883461421,-0.7747103275569076,-0.8839008303216582,-0.8569707266171216,-0.9855133956668718,-0.9983036100459657,-1.0784854828118693,-1.1210604935964943,-1.3227286007729564,-1.3644730190535679,-1.4256897816105303,-1.4474537100118203,-1.4884220091138651,-1.4359767831513413,-1.399598473562257,-1.261342252794071,-1.2360067049168704,0.8060367459872555,0.8088923610911255,0.9732645331888444,1.1953436389024317,1.3507729943142854,1.4367754724997988,1.542239633326207,1.601840089353011,1.7991731218591198,1.7351389918683569,1.714796896535337,1.6496801429697516,1.6562646834266144,1.708932268661281,1.860194570311275,1.92212250904608,1.9856222648231683,2.098429582607922,2.2072820073855017,2.279360606981707,2.4260116126939084,2.5128859769047214,2.5958239989952547,2.7698213389546034,2.9091854564577377,3.0907045142196417,3.235787753485213,3.5333492039933314,3.6402136187576373,3.8462610055417032,3.9166621750338493,4.213328769308876,4.2342578228118555,4.418472261923225,4.497919701305316,4.697414062925722,4.760118020025047,5.038931847626786,5.1637203873791595,5.343903454010486,5.427479720134116,5.506055462950723,5.618423582927024,5.62481699990791,5.560161835126495,5.5606295529673835,5.505579352448542,5.001040229018167,-0.7038677456654863
5,-1.1062293239240395,-1.1541724490366079,-1.1054553190115586,-1.1604654851459886,-1.1671367441755844,-1.113422852586364,-1.1545720744628634,-1.2971653305880624,-1.1972485114445917,-1.2094262533165256,-1.230158853742811,-1.2639276230496712,-1.2985914431154217,-1.3287348021166272,-1.3586736379073399,-1.3989696897908317,-1.3874628336234665,-1.4106296350548666,-1.4255508319496126,-1.470443294058998,-1.502739883892839,-1.559115577010206,-1.6414105312729115,-1.6562294398551805,-1.6952539794973314,-1.6766558132956266,-1.803775263704809,-1.9713161344394576,-1.9337888291185434,-2.021718912732581,-2.117143970827458,-2.282797928111032,-2.4564207825421365,-2.5394129561229315,-2.8067517638011097,-2.9570854207770605,-3.1724425819318753,-3.34994323487253,-3.727524777894173,-3.8260915225816916,-3.9474503112211465,-4.066451439025021,-4.154100867186161,-4.135832661973655,-4.205702741971655,-4.093329289452921,-4.113575363520839,-2.332908152197615,-2.3257756135430583,-2.248754268001962,-2.1348983406903823,-2.04662776121842,-2.0314868948201865,-1.9702129301612863,-1.997410761670169,-1.9064991919951222,-1.9534472880069087,-1.9907780961909878,-2.0208269506993806,-2.0168936641209365,-2.0342574051948805,-2.0040592980302527,-2.0091016225307654,-2.029190166384485,-1.9885935361190965,-1.9094806835592442,-1.8726708583992622,-1.86593939398022,-1.8847042369205407,-1.8889137481265732,-1.851500579040667,-1.8273728138761085,-1.760712807015827,-1.70290064602856,-1.5986782248028795,-1.6023998707676994,-1.616811077681548,-1.6954052590187925,-1.6164821744818765,-1.7151554136573708,-1.7405550033055144,-1.8512575080526816,-1.842859386760392,-1.9683457532479804,-1.9905974722501347,-2.029723614148609,-2.0130139002732865,-2.0914449475968153,-2.114781938640066,-2.086697720009713,-2.1502648459475164,-2.266963927745829,-2.1734143278328757,-2.2077581114412395,3.5140635005416456,-1.4506103208452996
6,0.3880429844013009,0.3423032410188145,0.5196168865630253,0.5673180047059141,0.6387637651124667,0.6821788267508211,0.6362817625543444,0.6305822004623405,0.6634022528072521,0.6536651732876191,0.6117860746440247,0.6632179346588254,0.6368537263459926,0.6192017736383493,0.5861737598167336,0.5424205235302377,0.5166594694588058,0.5309217102481378,0.49472578398190326,0.4838505277303984,0.45212497712824806,0.4776515387549951,0.4729281684114568,0.4717039227796551,0.45854943962011596,0.4745183182262318,0.5270499417308825,0.5717917238467187,0.6103810220854999,0.626456361638783,0.6090201654259424,0.6735172681591406,0.7370976851809408,0.7898882825876647,0.850026445074965,0.9189280285689883,1.0413109592280687,1.133348498811415,1.2666619966841441,1.3720504037560328,1.532193373684259,1.6332730410144496,1.7135806380715968,1.77746496470216,1.81560143471608,1.8941072015673077,1.9196857239393212,0.9009194829536677,0.8878547878488543,0.9603980701146259,1.0415982736811578,1.1048338885188929,1.0799592768519968,1.061034710684724,0.9724228107634911,0.9084268695013438,0.8473944089754297,0.7612556196738727,0.6489678176867637,0.5162407301707086,0.38935892181024356,0.28901015825098786,0.18570282993771592,0.05315209317950842,-0.038461251313585354,-0.17809174913152992,-0.3668957325904354,-0.48236975619380207,-0.5732396529281565,-0.6953731653131259,-0.8159697395738676,-0.9496653625724594,-1.0324594119756563,-1.1191976301249973,-1.2112464196349455,-1.2656776763063373,-1.3949054273992356,-1.502303158638025,-1.599247686181695,-1.6435248787870869,-1.6596550377425305,-1.7264861480388998,-1.696603475668744,-1.7069722097821989,-1.651944776242828,-1.595791152983588,-1.5903365844448718,-1.6213979477829588,-1.6248975617433987,-1.5363090264447707,-1.5750328402202747,-1.6331827119635156,-1.6267020912745374,-1.6302271862855802,4.645048000959423,-0.9724705953471104
7,-2.1759204841131554,-2.2296313220594426,-2.032568301672793,-2.0827404043805684,-2.1427985833794443,-2.153416181339666,-2.2358030812167886,-2.3943797298779836,-2.37263708470436,-2.3729505595938694,-2.4386367198377092,-2.4979632577676467,-2.576817273420377,-2.700145701667333,-2.760617796363724,-2.8546452333841126,-2.7789736981541324,-2.8478103970237107,-2.84893647998308,-2.8327167465735776,-2.779763220947543,-2.855668881808848,-2.8324277962848665,-2.793449806930071,-2.7081434266762345,-2.524945939776198,-2.513819251888041,-2.420078992579996,-2.291757032012068,-2.344785948800803,-2.297998347567395,-2.272838631671771,-2.3761311717250555,-2.5062240066862946,-2.6768249561492095,-2.8291247629116967,-3.2199854293922137,-3.411843478896307,-3.6000111265769412,-3.7009191645778348,-3.846553765261188,-4.01287412692125,-4.140024245928817,-4.117715311047796,-4.150768308044552,-4.083677894321875,-4.190011493340446,-0.08471883448689499,0.002115845775146896,0.18813156203708314,0.33885652065612115,0.5795611660650031,0.689582381763612,0.8703661454173897,1.0390569123642563,1.2287294446695647,1.3827576776477173,1.5154531151514585,1.656651549847477,1.814302503865911,1.9105357620237986,2.011142022482043,2.183167507171837,2.260489887144156,2.371716963030566,2.6806484004052638,2.7585597307627294,2.8851977395114212,2.8627563724679774,2.9239073894583423,2.965876935193313,3.0163455906613423,3.2618814271850605,3.2372077111103974,3.1610473657503917,3.146510637049352,3.0629712778897282,2.9290246133682833,2.7180090088970155,2.618350191232694,2.1576441319443247,1.777963696868633,1.4392810415271797,0.8742048865988623,0.27333767848999835,-0.15027355341469306,-0.5279976369590704,-0.9088542191114621,-1.1271146776505558,-1.4508498163379093,-1.5492649771345077,-1.8675524862149102,-1.865642935070632,-1.891005278193344,3.939690643813195,-0.7367173151937585
8,-0.9369495798309311,-0.9210543776240785,-0.7988530108015333,-0.7319885049857566,-0.7132984603580086,-0.6588595846480638,-0.6334954978663392,-0.7088286915198632,-0.6617158287125884,-0.5820620334857436,-0.5364652799978744,-0.6473998706641249,-0.606778020166276,-0.5540260808926245,-0.5189477180232762,-0.4289680531933069,-0.32600536265998414,-0.2344907781760508,-0.09081530640133284,-0.07247075438000472,0.020623691256689725,0.05684354411774084,0.0564898068413342,0.1250147939329267,0.1854703197090508,0.31281137844497753,0.3167454612072893,0.281774259475716,0.3554696611181516,0.3914931136297053,0.4238962045036416,0.38156613397238637,0.26943989172410987,0.2802054881472822,0.09451388864721277,0.03998005026815665,-0.13230033543691277,-0.24919053591411355,-0.5487112904443245,-0.6430727858088012,-0.7934131892135401,-0.8610046759842414,-0.9637113642214832,-0.9362858866290162,-0.9099709455436367,-0.8119380251039034,-0.844697900791159,-1.3653237957260613,-1.3233471810773725,-1.1811821477077358,-0.9864828238191106,-0.8709597399569589,-0.7946089946236539,-0.664299101312976,-0.5477066779562567,-0.31149360137960347,-0.3207238607308436,-0.2884943545694738,-0.2575128137622382,-0.15630015934452368,-0.037278232861867266,0.17081067027586205,0.27515683662823,0.42211149870971565,0.5925897924694306,0.8301098809114618,1.0071007300431505,1.2139240911079063,1.3008715480216357,1.4165346659482327,1.6318679419219344,1.8312822285934254,2.0752761679864418,2.261120579362709,2.5530402859817167,2.656876133106155,2.8582306320989597,2.9421555806467197,3.2105459433231593,3.234817788418705,3.3285407074982527,3.3301892468255376,3.436078835662255,3.376333139066994,3.4544651535898625,3.4423011564968142,3.5134752204531146,3.511761517775165,3.5400196387742024,3.524842077662008,3.5523814307284125,3.462748564950638,3.4799886339242114,3.4078618966638556,2.9635469931360205,-0.08799251113063411
9,-0.7560071829928328,-0.7425147040950639,-0.39885003166824173,-0.3121421776630262,-0.2557494410922141,-0.17500083008417633,-0.1540766357902248,-0.18447834064287072,-0.07205345187628698,0.0006321994550164689,0.011926770191332814,0.07427074677206313,0.07982951703354946,0.044969692843835674,0.05776106758779864,0.0174421262414457,0.15238951428581426,0.12275201547329573,0.14401195351791518,0.19315308916917928,0.2492079205059774,0.18478150917910696,0.215947047117802,0.2484889491058606,0.31925257997317313,0.47203807669916564,0.44659870061431395,0.48205074425008476,0.5699649824918556,0.4994052234479822,0.49458270605548993,0.4668140235508922,0.34774212114393954,0.19359271986570548,0.015691480940455804,-0.1526705037965037,-0.5129687253958366,-0.7032905405897694,-0.9227275625619509,-1.025821193833016,-1.1758760334012432,-1.343685424015919,-1.4794330362599775,-1.4809588467345849,-1.5544382654354987,-1.5495443925347754,-1.6410681755452892,-0.18014437141365258,-0.07739805881270634,0.12235807574731061,0.24262474508380616,0.4395419695137994,0.5062090101046801,0.6652912876237917,0.7889165806142322,0.9071690337469978,1.0620464662413627,1.1842213676271909,1.3310442298757599,1.461855203193534,1.5256235886102718,1.5744493275050235,1.681251619882306,1.7036963560317848,1.745291607094985,1.952977450827018,2.0004277857475263,2.004193272514592,1.912231117608301,1.8948677940282066,1.8337485750827236,1.8058372219454832,1.9100372610512832,1.8108720546245536,1.6056970139087463,1.5106212946362603,1.3072718306731388,1.1429766587004244,0.8188202591753337,0.674644569915968,0.18838809998372108,-0.20258478006001668,-0.6150538553510145,-1.1382736543713905,-1.8080094432814287,-2.271515023354465,-2.654460782463191,-3.0135548813437136,-3.2439314322458093,-3.592510137769679,-3.6652967350682655,-3.9662806916635285,-3.942747370357398,-3.9550404584918013,2.9960269720461215,-0.12070835170038907
