,ws20,ws25,ws30,ws35,ws40,ws45,ws50,ws55,ws60,ws65,ws70,ws75,ws80,ws85,ws90,ws95,ws100,ws105,ws110,ws115,ws120,ws125,ws130,ws135,ws140,ws145,ws150,ws155,ws160,ws165,ws170,ws175,ws180,ws185,ws190,ws195,ws200,ws205,ws210,ws215,ws220,ws225,ws230,ws235,ws240,ws245,ws250
0,3.1778946368569314,3.4392504664900643,4.110206196265746,4.723950019767151,5.198153292820642,5.5252437151195215,5.858085553441242,6.196718645999206,6.492749886132674,6.846902695393356,7.146762814527761,7.390047218875397,7.705681538384929,8.048481376765492,8.330379613835957,8.53552679141179,8.823983476550533,9.021843867056798,9.229780050149836,9.404353677225583,9.49574818734587,9.572736502690063,9.67288279088439,9.73249821013527,9.797416579016547,9.794065273007366,9.723936613170679,9.490813694904507,9.489569485845,9.394712892051961,9.240601166844579,8.912001658382717,8.762343740766394,8.75746401765972,8.529282827650501,8.309435009199861,8.134167748118857,8.083139650723743,7.6796682611784455,7.500203591288091,7.439836038873722,7.297915412727914,7.1499754342481445,7.071373369638882,7.062477348909502,6.974269030302994,6.990408881176707
1,5.849903811669772,6.028928643073846,6.598613077377755,7.04804537839408,7.356937009539931,7.573919117559869,7.810990363975062,8.046668390964598,8.199919633313911,8.435542510098138,8.610627458452004,8.701606707216436,8.86297983267139,9.065838871223727,9.20567807746061,9.351604691636814,9.499165940315372,9.61693967058812,9.720956257888979,9.806348848122038,9.900640645498076,9.947394180769951,9.98437469685602,10.013485857712793,10.075142031257638,10.106020304212205,10.099469060089332,10.119045043100403,10.084297611013833,10.147597274937764,10.170377305259874,10.214847950002998,10.283471745446455,10.404811294128796,10.471223345744383,10.564102931241468,10.71606501457706,10.8635464862719,10.95871779391893,11.063895928315853,11.138513418352666,11.223971340020976,11.250817741077531,11.291048146219358,11.359713726549597,11.295076268335926,11.306698979462414
2,8.794150512251841,8.909344340941455,9.354107308984757,9.670016157638704,9.927932936669222,10.112388835184827,10.281365944279491,10.438652082469453,10.50619158585563,10.608739400224172,10.680817685075926,10.736878205274778,10.735980718522107,10.794365412281804,10.806830593044138,10.815837570133867,10.762398944124667,10.684400182121486,10.593229086210814,10.501936656613738,10.404925206667986,10.279097910455055,10.15270431865327,10.069414728992008,9.953594917229156,9.821571578364365,9.701144764882724,9.651281831565862,9.473542657180463,9.42410269995488,9.353824429081945,9.360395786563343,9.433532302234944,9.49171137822107,9.574948656717343,9.680714991788246,9.859013436674209,9.961659197316623,10.20768359624162,10.377870642212667,10.505934882983404,10.623525160067002,10.801683184094317,10.83612392696422,10.867591287875511,10.827691732573825,10.830587903289954
3,6.724200692423259,6.956147446111237,7.5023510125743655,8.00001888705515,8.363459377560654,8.62883829655043,8.906177165998447,9.168534175394043,9.367272335669854,9.628834416074785,9.858851634819677,10.054333932899466,10.251739896925109,10.469003076835191,10.674630438003932,10.82218368118565,11.066565931653868,11.239357716396265,11.425244049884407,11.60724501640705,11.743827517518325,11.858879911488444,11.972438460290459,12.066724946799484,12.177070960751353,12.319006360219465,12.404104730400379,12.480655461427745,12.550039808693544,12.634743747458485,12.69562534275466,12.74367575555265,12.835205859670165,12.953044755550707,13.032034295050563,13.082635442662609,13.198774849064407,13.288056457274553,13.312683206205849,13.36812760011612,13.399114554406001,13.455703702547483,13.417699961864011,13.450271865725123,13.448748020194838,13.385881582449501,13.354416200239745
4,8.345668159824505,8.596620459837684,9.368740854135888,9.942285736583434,10.413114154963292,10.688279136356085,11.055969839480417,11.372946847473871,11.642858474469836,11.917546883375019,12.162829225231844,12.416775211671895,12.67830434775723,12.914600821075782,13.076139759711774,13.208976189815345,13.33478887640015,13.376728977926625,13.429704414594895,13.490232887923488,13.464993881959408,13.409646454381964,13.412597021504165,13.356378748504726,13.295355479110462,13.186724956883817,13.081914521289814,12.942960240629986,12.805176696196458,12.662292805399563,12.522216850454914,12.342156130046328,12.26147088091575,12.141210865781384,12.018238864975295,11.902117727926809,11.77217411565402,11.647550858917752,11.52131105161674,11.446833495455149,11.372265105891639,11.264577547098618,11.218929430328593,11.20291236982947,11.094962485872895,11.012256788300746,11.010274260446902
5,7.752417844364071,7.909140120423539,8.383877511297706,8.727428530857088,8.970090362011979,9.148764622473553,9.343620990171846,9.521331780163939,9.643952614277138,9.774745123173025,9.885695454767966,9.996745512148593,10.068640210599249,10.15060984793235,10.223912510930822,10.27870479518932,10.338137450713065,10.373069591702146,10.421515855690265,10.460045678875725,10.488388058253111,10.476987579957154,10.468172176389478,10.470140195738034,10.471506285737481,10.500757077303922,10.531715478612426,10.607270329418622,10.571966427128485,10.59671964451207,10.6301548948578,10.730963163462565,10.819779890868665,10.853774314007802,10.947086826094205,11.03872886103631,11.154032905738742,11.196284833830989,11.370128596736869,11.480131298007956,11.535140971879223,11.61088637525196,11.68740497574862,11.742319931195242,11.716066073929706,11.688204297161064,11.657439505262737
6,5.739207339198446,5.956548046742485,6.6950080423906835,7.24227709465591,7.647481598745389,7.876044554160179,8.191078385286511,8.470955038626139,8.734886978777103,8.990085043152105,9.237102127650891,9.509918760791521,9.774987566395048,9.995532440832436,10.177472660068831,10.320063977464587,10.509941989010013,10.626305266133977,10.748792713476568,10.886672024818877,10.966850695385968,11.018881820950535,11.104256374785852,11.13410724683783,11.16923848910857,11.212621863656793,11.24789732823001,11.28314640517052,11.283051950376018,11.253216245195095,11.241361792679273,11.229705701649616,11.244937554925556,11.2091465994033,11.205588642674678,11.186112052318524,11.161837306112558,11.142253212358384,11.14336941367667,11.162421801426605,11.160498679764762,11.156731970466405,11.118190067286983,11.15912103493501,11.091681465963584,11.039890265141496,11.035665275803328
7,4.905685591648586,5.2042093116807076,5.800529126241289,6.345246459486257,6.718951887617574,7.00628050012735,7.329637679423086,7.648510493988699,7.9184896755995755,8.2573465817028,8.503258157530107,8.643416576899966,8.943427568800008,9.254783529177935,9.52960381179428,9.77583794597485,10.0959448825809,10.387838013258937,10.727472327116645,11.001391152873584,11.224988892502534,11.39982211650404,11.591604282852114,11.756844043096185,11.978604902565968,12.163656529814881,12.307572442104878,12.286862562397632,12.410844148616734,12.474475214558705,12.512602276024008,12.420779677005077,12.367371818125637,12.395700563848541,12.245402878987894,12.090752203278553,11.900916972487723,11.795348956075323,11.425158305800599,11.236816632795515,11.091202626044542,10.899078111566876,10.719863330078672,10.657519840717514,10.621756954328491,10.556445404969194,10.524660216448828
8,4.035680339174297,4.244791830665492,4.8983539783616,5.423533881623559,5.774897103618539,5.9904670929736215,6.270228109054214,6.533929506872559,6.781238125710494,7.053535073456134,7.2893656949510035,7.484452512924477,7.742664084437458,7.984834615293708,8.197837230127044,8.385987705455776,8.6284427055694,8.831683598892688,9.05157372537903,9.25390119841117,9.420393995812516,9.553387080605095,9.69593652810598,9.784633559980657,9.915259031281078,10.051337236339803,10.151843830581134,10.202927018565415,10.283275480035167,10.308210672221593,10.340973018460586,10.338995209301178,10.316245429446099,10.28633678844565,10.231562066955096,10.160333428497964,10.081334767519648,10.017505645204123,9.856531782004872,9.778297452310952,9.698691693299653,9.632414445624546,9.493256547233013,9.50654268768433,9.441989839312601,9.393437825655216,9.379991416312553
9,4.20044607798859,4.434799903424564,4.9442902329001575,5.317233270049627,5.617577396895112,5.857224867096405,6.102362623648999,6.342625526826403,6.567754640172514,6.774482155616361,6.935013784815168,7.10394827076014,7.317400003472255,7.493022703783172,7.642955385396022,7.74776341827234,7.911100714232906,8.024320083319557,8.16573766123801,8.270919195487586,8.317940926259634,8.314887158649775,8.351294044496443,8.364788380142903,8.406527369614942,8.399799797154264,8.382691592904726,8.23640463051503,8.225859242776565,8.132779137904773,8.028832450516159,7.824678472468819,7.703781134699787,7.609378434852713,7.412077840579746,7.229090597911989,7.007447526892207,6.831988311770363,6.487952422253141,6.2964647805443485,6.123126800949506,5.961527248900413,5.8193952639379845,5.796979762840506,5.718109993564065,5.661896233279161,5.655176454715878
