,u20,u25,u30,u35,u40,u45,u50,u55,u60,u65,u70,u75,u80,u85,u90,u95,u100,u105,u110,u115,u120,u125,u130,u135,u140,u145,u150,u155,u160,u165,u170,u175,u180,u185,u190,u195,u200,u205,u210,u215,u220,u225,u230,u235,u240,u245,u250,v20,v25,v30,v35,v40,v45,v50,v55,v60,v65,v70,v75,v80,v85,v90,v95,v100,v105,v110,v115,v120,v125,v130,v135,v140,v145,v150,v155,v160,v165,v170,v175,v180,v185,v190,v195,v200,v205,v210,v215,v220,v225,v230,v235,v240,v245,v250,macro_u,macro_v
0,-1.4817333918131972,-1.7262943602610905,-1.9502457967001812,-2.2423447537343124,-2.3879980136040837,-2.481423405374418,-2.7641532860763247,-3.128416278030026,-3.134693288032593,-3.380759618817444,-3.574079171915539,-3.7171388311349407,-3.9709093481688003,-4.189419368559912,-4.393834813597738,-4.622362723741662,-4.857131430992556,-5.024890563245929,-5.220455320187816,-5.371948894064527,-5.544609056248642,-5.62217438975598,-5.746896125514921,-5.8128047019779965,-5.953629145740327,-6.035257279936352,-6.105139073889715,-6.24413769768056,-6.1721758245062635,-6.297536021891368,-6.410278765302726,-6.531409207317264,-6.656556930651589,-6.7248186568648025,-6.919153964915822,-7.050123272150186,-7.163304645798213,-7.259502505969527,-7.428036005969529,-7.433902375831952,-7.332038613604357,-7.399745352758949,-7.327233278955806,-7.268024263840072,-7.338740627188661,-7.079990477365982,-7.049391317092416,0.2763024252487303,0.16522006482022666,0.13939434712658927,0.23634575744904596,0.3613812983247249,0.3834251623214182,0.34777819618063766,0.16853718826275044,0.1321591504092896,-0.02480742841930983,-0.20300576369099987,-0.4448427163392621,-0.6571664008152731,-0.8788768545731731,-1.039862242841345,-1.1459566583398204,-1.3603089239252264,-1.4210479179885556,-1.5265387238287094,-1.728888001759635,-1.8030093339594253,-1.8002992000005573,-1.8566983419059868,-1.8832031265425562,-1.9893682511296158,-1.9485236458717135,-1.9277455645812935,-1.7858386319968869,-1.742134997571903,-1.7658389021719212,-1.95279113766365,-1.8473746286036983,-1.9728795316674876,-1.9242893511881125,-2.0219296871562547,-1.831787100312246,-1.890345741201504,-1.6006478581349395,-1.3704269749722833,-1.262446990639965,-1.339332724042154,-1.3373464188303936,-1.0289173026192875,-1.2790715866343343,-1.3836086517754962,-1.3005760400900128,-1.302550934603665,11.034131212896826,-4.264276277139587
1,-0.17848274132508823,-0.40859071573029926,-0.4100233682022907,-0.7391241589897133,-0.9062631093848754,-1.0546625085065546,-1.390092064663846,-1.6769886114835604,-1.8127973226723686,-2.092126863875616,-2.429241284991237,-2.4023423267475987,-2.76360376715592,-3.1868723027586423,-3.464371494532503,-3.9200868250178784,-4.111129339932434,-4.412750824891717,-4.750974221025165,-4.807405208776322,-4.969500566962519,-5.112217485114451,-5.095385555763071,-5.155238837789576,-5.144152270508333,-5.00881578420024,-4.891740950751322,-4.578608485005712,-4.4020795071209236,-4.468580834843161,-4.40594732444144,-4.146256614403795,-3.9228803935361816,-3.934542443060759,-3.7577190379815324,-3.7330595794137835,-3.7666600559830243,-3.6919827044946416,-3.2135705412129187,-3.0474729535727825,-2.717956736246549,-2.6430276799897063,-2.495482882829009,-2.4072657328225215,-2.3727000697926313,-2.250037855769623,-2.350508900792315,0.7644479707891483,0.7546498061321526,0.7147493824740432,0.6894158469922895,0.8280469984584438,0.8057410425497764,0.7710176621493603,0.6964537394123917,0.5184971950023018,0.6081429904338909,0.5850500021707068,0.546755209851324,0.41230858522587654,0.18230189703934907,-0.10480742946584432,-0.17264132508945007,-0.40053929481733386,-0.5563167926418808,-0.58096645148097,-0.9549506549615661,-1.100132511476029,-1.2818663455979462,-1.4590291786554883,-1.74149593432721,-2.0467934284460183,-2.0184907436249784,-2.2934520182341473,-2.7289630087349313,-2.840573807946802,-3.2611203320102233,-3.6489502717549005,-4.264617194397665,-4.399776547899677,-5.032471749447669,-5.594370906448946,-5.968486546357029,-6.617576756481337,-7.282416882179028,-7.607078165267099,-8.175423288841428,-8.72117690254882,-9.01385727939401,-9.200332490127522,-9.466811551926517,-9.783588503692139,-9.804440924820572,-9.776143862559293,8.693824293515295,-3.2680482731191285
2,-1.0625706244605606,-1.1977321927089912,-1.2053072943170307,-1.2931818271190805,-1.3473360770968918,-1.3650003502944914,-1.5007719497767162,-1.744414779358439,-1.7091153170573055,-1.8029203346256857,-1.8716118581763421,-1.9866314877989453,-2.1139126919621134,-2.2153634102445317,-2.2904485892883555,-2.3801702194412426,-2.4148208804926004,-2.4689927147376043,-2.4848036725204805,-2.521264198182868,-2.540320792120103,-2.5444472363637995,-2.5508467022638914,-2.5195490164924186,-2.5388093756293726,-2.45495162248539,-2.4397503142884496,-2.4833419575428826,-2.361647002547244,-2.406750778082575,-2.42279244600876,-2.491038606099762,-2.6298945428681035,-2.6894806784174436,-2.9052507255385276,-3.0495314698632683,-3.282233858549221,-3.4248266963068055,-3.666450989726199,-3.755962876243828,-3.7731000857879273,-3.8866759974781777,-3.9152417877648915,-3.8850744703375373,-3.9371918956011287,-3.7496757781815493,-3.772473302138634,-0.2554691627380936,-0.28037593781038805,-0.22081958253264067,-0.0603009511906889,0.08970855660059818,0.14941297675555099,0.21923670253707006,0.2066707158440546,0.311864056224858,0.2620865063517295,0.21722692438621372,0.1340461414467451,0.07832517059381727,0.01870278441821993,0.03546284697344948,0.04283799281148282,-0.0023453651140066256,0.05075334196085013,0.16027358394355362,0.1518638676909536,0.2166302691789206,0.26592878939334086,0.29595455090905376,0.38481454179501884,0.4229125596317409,0.617882342910437,0.7015275020170062,0.9008166094985623,0.9832455395740216,1.0351681069413097,0.9428236849583277,1.048117236728451,0.9631811468199538,0.9280308089558559,0.7713099950821927,0.8344245814497255,0.6525468640376915,0.6873794432803555,0.7061506789957817,0.6912588456098796,0.56129459921369,0.5136803851384109,0.5911607462050665,0.4235034625954861,0.24156435687303568,0.28864385116333446,0.24036800806362546,9.818448927809623,-2.7379058163759478
3,-1.7194966553234137,-1.8725083008512957,-1.8971628610623856,-1.9225062939500033,-1.9223951522695044,-1.9491824138103517,-2.0793567941390574,-2.2157055969712163,-2.2756419659703555,-2.3494037133139063,-2.4173937076758154,-2.498486989164541,-2.566934024345282,-2.584217885617278,-2.6175871071419996,-2.6301239527715863,-2.652601571381977,-2.5530966540188533,-2.5016196214312343,-2.4959655729297427,-2.470808913428148,-2.288710370945333,-2.1979644834795398,-2.1066848912697322,-2.0859808274499274,-1.9580035683928365,-1.7356365439212844,-1.6098256285484522,-1.4661311661532315,-1.3083123831688734,-1.2239743859769332,-1.0688287602958582,-0.9564456765115974,-0.7226646507748526,-0.6233291137891799,-0.45313285155847005,-0.1839277471571643,0.011546570549111124,0.21837133038926915,0.3289935234014658,0.6339691542179411,0.8508848777836029,0.9870770682197536,1.1023357199125527,1.2312560516857642,1.4528703376203298,1.5108140893442314,-1.0984978962855678,-1.1695875019544741,-1.2096505472988228,-1.048960696721206,-1.0422137010417574,-1.0985353230636297,-1.1540631249542135,-1.2786931340121144,-1.2785236939704578,-1.484171396019009,-1.6364145634199438,-1.8585315766582773,-2.0846784616220164,-2.2261134640751266,-2.237039877827166,-2.389696928971753,-2.4690243293035556,-2.4966280663114535,-2.59404910583904,-2.743727189062527,-2.7118044637437864,-2.6570724415009424,-2.6991371483580386,-2.6113333493284037,-2.598031030228884,-2.4784230501447952,-2.3739349685115507,-2.0386315230405088,-1.8864353878898399,-1.7384731273424432,-1.7169453366267116,-1.4279149498728785,-1.3579031804581287,-0.9684551184730086,-0.8644210983831431,-0.44608302445499826,-0.2054451203690537,0.33340459031979375,0.6941708281820937,0.9444098873869875,1.1111264995276768,1.2778386510296302,1.5937271453137878,1.5733118592812354,1.5557182300271402,1.5643292113214873,1.4652462287837367,8.852696308826268,-2.9799998200357996
4,0.3454429943533621,0.15289004598058176,-0.04594353967288711,-0.27663955413679897,-0.3672047758775765,-0.4428832432114973,-0.6839436815119662,-0.9349347586754488,-0.9837374412464612,-1.2016108662123095,-1.3892645319426702,-1.4896805211158473,-1.7072523114367346,-1.8840362022613766,-2.071912595230657,-2.2695764114467547,-2.523256674822262,-2.640408404158988,-2.8285009705924855,-2.9682178001285617,-3.146004145714506,-3.181683278147542,-3.30210102931078,-3.375568183445888,-3.506643897794569,-3.6113088367304558,-3.625640521393409,-3.6898266610153216,-3.652320176702485,-3.70094592042717,-3.779292423808238,-3.7895046586757974,-3.7494077105366026,-3.684298041402017,-3.6853169392983762,-3.643334016927705,-3.4766559808800004,-3.3975922404084855,-3.3054432866302914,-3.1802517079647856,-2.940127101702968,-2.8368093816918174,-2.6686666987142704,-2.583959561009369,-2.5591877547434256,-2.3365341922713707,-2.276882687603436,0.6533598266855014,0.5286698964845784,0.466022799846294,0.5245624226503054,0.5588770530940212,0.531877483207144,0.4253109656726781,0.20430659801225226,0.08838736323124818,-0.1132269872578906,-0.3430610283606046,-0.6342554555891269,-0.9071027882051919,-1.1636616036213194,-1.3579705782850389,-1.5338614514994808,-1.7602639604664616,-1.8646502300591372,-2.0923614770095185,-2.371052255750482,-2.4759256123548115,-2.496035579467977,-2.6018146432966742,-2.6658561916311783,-2.80605347202701,-2.861406712790962,-2.8489560339081907,-2.7350892804086646,-2.7004740671419363,-2.712516359548163,-2.8390085631589725,-2.6970411952114315,-2.7366419323049285,-2.5291910779922766,-2.4853785487188627,-2.1654727316284483,-2.0180310925147333,-1.5228821813280335,-1.1405898608335228,-0.9256921218311978,-0.8737749213208579,-0.7885663620911596,-0.3821397794309995,-0.549231669323093,-0.5216965123538093,-0.47827392821599735,-0.47407500923531054,9.05573408478874,-3.2629916069397487
5,-0.5914322388509312,-0.7357646320452371,-0.658422270816371,-0.7140938211657959,-0.6886881154611109,-0.6536754580462505,-0.7650039559467556,-0.9220260546217949,-0.8575854554031279,-0.9572467525921864,-1.040497899601113,-0.9657698541263446,-1.081642104236554,-1.1838309767845514,-1.2279303607255816,-1.3822420114341192,-1.3740889975442476,-1.4226386955505426,-1.5005716961431572,-1.4887235415333837,-1.5387020564189742,-1.4989968365476134,-1.4374923611725672,-1.4065197003719572,-1.423611803160954,-1.2961634014746561,-1.230853210949185,-1.206427771047892,-1.062662268576461,-1.0739440128504736,-1.101695454637862,-1.0972305848494885,-1.1030999397230765,-1.075649453162324,-1.1548999617361622,-1.211374499239085,-1.2395719417680109,-1.2496400541259876,-1.2557284063926266,-1.2571439172172791,-1.063596730932967,-1.038236575832264,-0.9958702909380968,-0.9450506720830276,-0.9838806135733398,-0.8308095195637888,-0.8467730828381006,-2.7644499070673225,-2.7899068381679726,-2.843243446479253,-2.7744006034808244,-2.7572813890939596,-2.849656963023404,-2.8896887898942905,-3.0451981650185633,-3.141095477581377,-3.2335318163473197,-3.3294482265923473,-3.4424916950790556,-3.6274524722863886,-3.8213321551767434,-3.9640771457120776,-4.140700025571553,-4.320633945957914,-4.435991455452879,-4.516116188746529,-4.693728445662945,-4.843197601204729,-4.931235113278044,-5.077243711923307,-5.191458622480731,-5.3386330346625535,-5.329545230823646,-5.402769810016835,-5.4150364197936645,-5.428398512699728,-5.622467613295152,-5.825210748942642,-5.9731354087780435,-6.097542449953654,-6.173682388722917,-6.4339649454450765,-6.445192632939335,-6.613476364673027,-6.718129933804963,-6.745680311578983,-6.8570239013165395,-7.008437172285429,-7.0689363779699175,-7.015663560361585,-7.158694916739031,-7.355166870391078,-7.266921541406641,-7.331154660206804,9.162781949937562,-3.5353137960540115
6,-1.6780080637626904,-1.7213328089759834,-1.4342266182653942,-1.2248615825522542,-1.076358486872457,-0.9473858819563246,-0.8914547150017249,-0.9087115502096781,-0.7417023998880161,-0.6498567092887839,-0.5365141952799153,-0.49031329361000786,-0.40112235935328755,-0.2701526130488938,-0.15648803197561723,-0.04134027285063624,0.13252122987066706,0.2726061225776002,0.43310332149066166,0.5088773080532745,0.612536434344995,0.7566424695396554,0.868373830194173,0.9847224414772855,1.0145898258458086,1.157426393305398,1.2417453795453968,1.1821558654199835,1.2969225750422542,1.3325268585587864,1.3138639563323764,1.2286133579884941,1.0530024907128084,1.0311153962592066,0.822393766312655,0.7068873570668419,0.5485540603479562,0.45640983541129554,0.1728711405684189,0.056596495785957934,0.04560521506258208,-0.027875563474799137,-0.10060923658299448,-0.07899154722840862,-0.14465774883078542,-0.023437550845198274,-0.003164231188901745,-1.0053330761641865,-0.9861293493277381,-0.8661179477607013,-0.6651412352584389,-0.5569192464666157,-0.5609950329462565,-0.4808136078087064,-0.5120236122808208,-0.4208737224575163,-0.4914047896868019,-0.514103847559439,-0.5716600634373807,-0.6467083207616664,-0.6857819762343551,-0.6316767191478307,-0.6956681900331061,-0.7487823650691534,-0.7527527928155715,-0.7301697214212854,-0.7120577087705509,-0.7513543255517536,-0.7509735510942033,-0.7882775315017834,-0.7528693495277972,-0.7373655208215497,-0.6511437070528763,-0.6229265302829043,-0.4513693159960477,-0.4135575822835862,-0.421430139853904,-0.47424632540461276,-0.40562345179198767,-0.5065143448350287,-0.44139482333611,-0.5495645175118438,-0.5091892308390094,-0.5466681316660991,-0.5199669651319461,-0.5412065161399464,-0.4903724811434653,-0.4886741002856283,-0.48456284796211024,-0.4601638867528657,-0.5076355611338796,-0.6963915489615025,-0.6271386395572567,-0.7122164945286389,8.305459890525889,-2.0204007126737515
7,-3.0382712450324103,-3.1121806006606274,-2.8036985185982957,-2.642608538591748,-2.5352828220438903,-2.413504961215943,-2.3852256266707883,-2.4835920056430565,-2.2657723920280306,-2.1909361194058983,-2.0853103835662647,-2.04796577040248,-1.9901495557838116,-1.9079519332809776,-1.813389308190021,-1.7433270217962678,-1.5500273032729028,-1.4785596628438835,-1.3475324425658313,-1.2819050083213943,-1.1831228038291757,-1.1090914709899664,-1.012166884830764,-0.9048848688063105,-0.8836461982700303,-0.7293623780815714,-0.7196941584463117,-0.8446942000145201,-0.711315160150348,-0.7708206299548301,-0.8327691180583914,-1.022249341433854,-1.3476885210762894,-1.5250728138619944,-1.9071925676515846,-2.196987763062726,-2.6419234526443667,-2.9101702804027365,-3.424628307616011,-3.6578957534002132,-3.8146824348255723,-4.063519245174045,-4.233542163584634,-4.243191042765844,-4.410521598384027,-4.286136511660921,-4.304487837860481,-1.0176355691554255,-0.970792143395385,-0.7968074103986236,-0.5790813417496177,-0.3744407633936895,-0.3293925514673801,-0.17590979032020204,-0.1575325176912763,-0.009208099113485968,-0.0015915372941424089,0.042989312265918844,0.06043850567138653,0.06224657119938026,0.058024773665997564,0.12174401647846134,0.1335788400030451,0.08116934099530848,0.10204924990248765,0.23544511128407875,0.31031402485075477,0.2696931918489649,0.25676457997442337,0.2458677517365504,0.2675211613547308,0.27944026071682093,0.41923213524308367,0.4072204838640834,0.5032544812412802,0.5055609817742044,0.41876899287463476,0.27619803369295726,0.2091002474778616,0.005815128364388578,-0.1812746283600899,-0.47439305873058357,-0.6508679320842723,-0.9537675828400831,-1.2499011269000873,-1.494081618315582,-1.6176707316858283,-1.7932541146225307,-1.9105665677327326,-2.041258096675562,-2.1704553092503476,-2.5012668501275703,-2.3987393290218773,-2.4715741203812156,9.277907499340506,-2.5824897247551544
8,-0.6156152866901774,-0.7438062722584844,-0.6861459715217402,-0.8048443351849794,-0.850537215764545,-0.8587993244589613,-1.0066410012247955,-1.2187588998682042,-1.1538828913973163,-1.2665074630253335,-1.3734492510008787,-1.3981439085585379,-1.5499208440263095,-1.7044492838271434,-1.8196209308215145,-1.9916664164298643,-2.0702454278438243,-2.208213476011296,-2.335946564193601,-2.399533643616172,-2.488426715803537,-2.5863901092501553,-2.647227551759663,-2.683121796086394,-2.740067759094303,-2.728749634197343,-2.7968608915169426,-2.8649031433506176,-2.7897086265540167,-2.9215487133730367,-3.003767294050437,-3.0984223683596674,-3.231790163126374,-3.3782214464826525,-3.5774741543443955,-3.758834187591651,-4.023621234244416,-4.186048036759905,-4.382209776922776,-4.4378610687172255,-4.4541151681114695,-4.5961042032848125,-4.618286246025333,-4.597950083860312,-4.698088101729934,-4.566713031384726,-4.599190499212101,0.5262190110861831,0.5143255336737225,0.5954136840684585,0.6863344256782133,0.8559950337038147,0.900594623193288,0.95264375065617,0.9019574225629778,0.9075140469210468,0.9136940570371506,0.8751452941892015,0.8156298778183098,0.7528447794347755,0.6384009968375648,0.5332699435344861,0.5175225349824826,0.3770986131031542,0.33760983284001633,0.3564429437988632,0.24017100780250988,0.15958642363412712,0.0926585454679496,0.02958092702369286,-0.06163465973169591,-0.17615487828733412,-0.1385011118079611,-0.2153942025272828,-0.3109219331465596,-0.3637300692078096,-0.5360047867778919,-0.7585067710852436,-0.938889969501274,-1.1079534814552892,-1.3925924308653486,-1.683429531619438,-1.842264568218333,-2.1790244278121076,-2.4239314808716905,-2.562078203295397,-2.7389876851766926,-3.0017239120444588,-3.149551043191764,-3.171263706407294,-3.3757587323512883,-3.595784586544082,-3.536928113142423,-3.5278421403901934,8.037647762417677,-2.4430551236816465
9,-0.7560648545240474,-0.8718995762011117,-0.7114724460111548,-0.7099667811433097,-0.6810546654006728,-0.6394933512133818,-0.7268461728472033,-0.8862859734298514,-0.7707910102653592,-0.8286206089420842,-0.8630603071277081,-0.8439057738843694,-0.9321304249322955,-1.00665749967236,-1.044800036427099,-1.1437457720272919,-1.1311992526114825,-1.1961049681706832,-1.2385679295362255,-1.244238332681145,-1.2711631671496058,-1.2869192711094444,-1.2659545979759166,-1.2434370312835714,-1.2716036561296775,-1.1976728796140534,-1.1987358892384448,-1.2519547800158115,-1.142347484143996,-1.231289545676887,-1.2931895402169689,-1.3879722907582979,-1.550088411560676,-1.6825003131541783,-1.9012507313025981,-2.096997358273658,-2.374125019272558,-2.534292158401726,-2.7618343033241004,-2.8557062993768927,-2.8572461937368967,-3.00468660750684,-3.0449268012824806,-3.033179535325509,-3.149275678201753,-3.0174356729156315,-3.040607860654836,0.2836250336211745,0.28296439145883867,0.37349383048851914,0.49986793834574605,0.6633653476451089,0.6911698080338324,0.7558080050112181,0.7038829595271916,0.7191010588311031,0.7144438828002817,0.6872514944833965,0.6306319546469707,0.5477297915603341,0.43420131677562623,0.3530950137661111,0.31021403148643567,0.16801050509818372,0.11949151195929075,0.13622318779870324,0.04436366263417035,-0.05277617801495138,-0.10930681364290828,-0.18172656187802438,-0.26083523576691436,-0.3630647205813451,-0.30819097012899976,-0.38130102305203684,-0.4276630520971376,-0.4610682546898479,-0.628758776445038,-0.8371313109715419,-1.008671460373384,-1.1887125179480753,-1.4306182805629162,-1.731840457082782,-1.8841922953729955,-2.1919835431274937,-2.438073595970332,-2.58741345092845,-2.751659830416886,-2.983280206359507,-3.1219537032638693,-3.159259661374878,-3.354255470629785,-3.611952020467718,-3.5458464351731527,-3.5677093819532395,9.902147570489085,-2.722994937717216
