,u20,u25,u30,u35,u40,u45,u50,u55,u60,u65,u70,u75,u80,u85,u90,u95,u100,u105,u110,u115,u120,u125,u130,u135,u140,u145,u150,u155,u160,u165,u170,u175,u180,u185,u190,u195,u200,u205,u210,u215,u220,u225,u230,u235,u240,u245,u250,v20,v25,v30,v35,v40,v45,v50,v55,v60,v65,v70,v75,v80,v85,v90,v95,v100,v105,v110,v115,v120,v125,v130,v135,v140,v145,v150,v155,v160,v165,v170,v175,v180,v185,v190,v195,v200,v205,v210,v215,v220,v225,v230,v235,v240,v245,v250,macro_u,macro_v,macro_wd_str,macro_ws_str
77,-4.214019713641454,-3.9114090022873986,-3.18998522267301,-2.507592040069274,-2.1611190376458875,-1.901198726235343,-1.6040786561992952,-1.3126666930254745,-0.8753824650980944,-0.48217991071744226,-0.12786880249604948,0.11156175817498237,0.48580551255377546,0.8368505780894386,1.080889257172819,1.345977519768458,1.6483028760911322,1.9225326340873021,2.134404227630042,2.3561947532264194,2.4165318452240196,2.5650992622407367,2.5446262093623835,2.5198963598422797,2.5842224463646746,2.5503957702337994,2.480692494011967,2.4777332576491364,2.3223920925497614,2.256169706553492,2.2190959199442606,2.129408399099665,2.130501888646914,2.0011094600149644,1.866018659966648,1.8182987129035286,1.8441584390847776,2.012362794539783,1.9061242064950426,1.908727003021875,1.938831957127574,2.021575315322001,1.8968277497358095,2.0303380174811307,2.06421929670718,2.0746062628491178,2.1041836684324764,-0.09048031377209931,-0.07394704413777564,0.31672366085663706,0.6486533265312824,0.9268832994414962,1.0695957274388963,1.2697325361856464,1.4400062985852229,1.6718056989827712,1.80785302387251,2.055403181135049,2.112261603836713,2.294581366318161,2.563048362213482,2.6519506593422237,2.7679443111816444,2.858526496446832,2.8420647168286117,2.6956141757445806,2.7675116309824155,2.6286821219418885,2.5410387399618153,2.378395069385683,2.365667267664218,2.338011844878821,2.238080543557618,2.090890554914494,1.9843872658164001,1.9251485249565432,1.8515287497751198,1.8094204659460655,1.8671764726454267,1.905603642966194,1.9422895040354649,2.0183915486702073,2.1660468453373287,2.2845206287790107,2.4178396386942613,2.5468784236338955,2.8580297565340618,3.114491198519088,3.1944959762232106,3.373064338256455,3.443896552367943,3.421790373174659,3.4630383235082807,3.4046132463687138,1.6640109945616723,-0.3085461252022279,WNW,"(-0.001, 2.235]"
644,1.9838771809185194,1.9115553800518428,1.762645358027882,1.527149310900258,1.3615832830580432,1.312835983367858,1.157614759213323,1.1162072480063756,1.0522140038213337,0.8791359600914816,0.7166400594779638,0.5552293068888128,0.3516316608446184,0.1741244910483326,-0.006102176480278665,-0.17311422581729197,-0.5050571933536414,-0.6998943809192122,-0.87392422610547,-1.0749280558778258,-1.3357580307022925,-1.6596469687472624,-1.9490286370460783,-2.1036952104676043,-2.247942017466393,-2.477935066425154,-2.743946668627947,-3.0110903096963693,-3.22559143839535,-3.4333562542381166,-3.6351229687893873,-3.802929693360248,-3.9073409964915307,-3.9829366216411,-4.158739655822071,-4.2116686865299595,-4.329431723733318,-4.371650013222672,-4.396299004666737,-4.366650712121219,-4.38000975078776,-4.426751467333595,-4.23057915369554,-4.176762883717085,-4.0693401041057164,-4.019831378768016,-4.011450203177677,0.6723736324847893,0.5751273168391795,0.7481816789906421,0.7799427128008993,0.8814501306479019,0.9735904819175785,0.9404622561883782,0.9071053483736407,0.8736522151489003,0.8226132034498499,0.6386871431681795,0.4795988444912136,0.3876337499087068,0.3324488586866665,0.3133438626300036,0.23270616231450258,0.18802394610559636,0.13623356205210824,0.12305669956148213,-0.00037650724551507864,-0.09736927788302374,-0.17074211438813514,-0.33303319955035704,-0.304425851236934,-0.47668968361969144,-0.5286570056509592,-0.523542077889251,-0.559648713951586,-0.6903505524855627,-0.6430667586005057,-0.6769737336645223,-0.6260376404624641,-0.6201935791130104,-0.5740943337826327,-0.4631901478078553,-0.40542704123910633,-0.3167149428891838,-0.09106290588559673,0.09435012846516955,0.2810023767891865,0.31814920775555855,0.4219224059422544,0.6253512914423691,0.5461362981990452,0.5704884212611447,0.6377136076104524,0.7782503775861662,1.375194791566992,-0.3062279720799035,WNW,"(-0.001, 2.235]"
663,-0.419347609523947,-0.41556527837696233,-0.13584982335454754,-0.016646977986750855,0.07109524755716468,0.15509412368745235,0.17161950887883481,0.3039226677654945,0.46285788926909266,0.46763189727827736,0.5372505428156416,0.6297786066154183,0.6520791043391698,0.6711849074496063,0.6967779745890308,0.6825398396107181,0.5736606035099872,0.5303639885827387,0.45926373299838374,0.42927470579635507,0.28016437562756735,0.14197203185482898,-0.07803708244147067,-0.18941153430878188,-0.2914375834474967,-0.46028907269170816,-0.653401128039711,-0.7859283557843835,-0.9133709692107868,-1.0680434066903182,-1.1852966819759647,-1.2952664177838766,-1.272853220275131,-1.2501315941721014,-1.3241811922564715,-1.2791255793858873,-1.2170733531962803,-1.1140748024937306,-1.016385932850202,-0.8994924255900791,-0.7895680742134914,-0.665296029508827,-0.5070295413460375,-0.3844701338407912,-0.28657796506216826,-0.2888595463473962,-0.2422961279666236,0.8312705560493512,0.763806960689684,0.9387359473225714,1.0646240144140031,1.2105878936554475,1.2586404134790936,1.226410040251427,1.2072081817054587,1.2035279021866905,1.1888563657838627,1.1285641412546865,0.9896879540985424,0.9239452839415794,0.9153353627945089,0.8685894410970221,0.7554684828543796,0.6257984902842173,0.45127123163660254,0.27338415585473275,0.05864387873945498,-0.2171097974808216,-0.433761735646244,-0.7011641419358434,-0.8690592880604302,-1.0956557112178782,-1.3152218564612936,-1.5288151619540962,-1.7149718453165574,-1.8985904606325716,-2.000806342042452,-2.130807408200978,-2.1620879143831444,-2.240997748853586,-2.2845470557143477,-2.2426281641840706,-2.1379847869055775,-2.0327103313414896,-1.8777736817712762,-1.7051885179855302,-1.482151647433097,-1.4044286180258525,-1.3045220149096073,-1.091067193095415,-1.0786035264251015,-1.0933922900658573,-1.0822639540331003,-1.023488385240399,1.5931750658913897,-0.4394610490562494,WNW,"(-0.001, 2.235]"
676,-2.974245401493926,-2.838317350768105,-2.3674106945367734,-2.055278228570381,-1.9524780309046008,-1.8393581719431644,-1.7535391884238116,-1.6371645179168146,-1.4122551139310158,-1.2581580161901815,-1.149652165297062,-1.1180496502955304,-0.9394040562612229,-0.8018774957075916,-0.7724493609194552,-0.6745959092499296,-0.5811847073712055,-0.45474964280177677,-0.3525284136841469,-0.2904651142017505,-0.3050150971716459,-0.29536883130456815,-0.3445427079068395,-0.36207480314454976,-0.3313764065907314,-0.38663888829572635,-0.4539951097523236,-0.5365508811537065,-0.6724232019889165,-0.7645456964426671,-0.8428249625753281,-0.9452977506279154,-1.0328555750256072,-1.214933351062582,-1.4188343453850614,-1.5096820184661475,-1.6575525055960512,-1.6685270464303645,-1.8474458794096247,-1.9345800323811844,-2.0318329989896267,-2.098010147816174,-2.165942445676622,-2.108987218469565,-2.1202376507111413,-2.055449114095154,-2.039805366862195,1.4149361066344501,1.4354003142561118,1.773901567581392,2.023884432806758,2.316335747519433,2.434893432610189,2.616165582376647,2.7416245096136365,2.89667846449882,2.999772989488968,3.107985968964067,3.143118105182027,3.2655281617144776,3.4147097980665992,3.5135973240683462,3.6306653531711977,3.6811679914701543,3.7185680948675515,3.6879062350269045,3.77045604271205,3.724597351122885,3.6825064377665875,3.6022945851177504,3.6114301149632877,3.571975213902099,3.5613353534453047,3.522839753843421,3.394879140232438,3.3213475702871205,3.237504343547262,3.152737413407684,3.1172224896010627,3.0464663722799368,2.948995639606305,2.904586348135092,2.841229791486602,2.7543405207920904,2.71301457763358,2.5766691434052236,2.6130297863805563,2.6454674303627863,2.6336634042500697,2.6850488911669044,2.634486681666201,2.5346568331218418,2.5662251489487415,2.589110930014538,1.940598770869384,-0.06773897236877735,WNW,"(-0.001, 2.235]"
690,-0.13301268235844166,0.006384834736566702,0.21877593448333243,0.4095403142714833,0.5201368492672902,0.6279302358009611,0.7401365444299142,0.9383333231888171,1.178075851416235,1.2762278622328962,1.388187794509613,1.4476607941197592,1.4939636641279401,1.577720560544857,1.577112996449733,1.5854265003111356,1.4305261940670295,1.3854729958458405,1.2915953206673167,1.2443681483813966,1.0186413127318126,0.7228536245852437,0.41252423790916026,0.18142225242254995,-0.02199954616635935,-0.36780749881202013,-0.7350316480792358,-0.9771969314398152,-1.3491097589967023,-1.6085050594581727,-1.8148776461214098,-2.0400440969429496,-2.1084612060112367,-2.171225447117978,-2.348734305917578,-2.3388315725242386,-2.3301483130813416,-2.241668629241058,-2.234122012912847,-2.1280032946039444,-2.0425901833837905,-1.969675835698398,-1.818445485038426,-1.6333244405593064,-1.4490583593248019,-1.4453725841001308,-1.4012196844865876,1.0574185684567963,0.9598643444021768,1.2622804552870728,1.436711447212262,1.6626262745757798,1.8460924219349395,1.9434066842386684,2.003653078899686,2.1041133532853333,2.1732633076982033,2.1826755818607904,2.072302490951126,2.1112815147992663,2.284827526015895,2.2752963937717907,2.26284732409236,2.294580852823524,2.153559269714647,1.9684926989348166,1.821309322635492,1.5535964272741767,1.3495807251777778,1.0875864908796227,1.0098335991089757,0.7859881951744287,0.5169880759658856,0.3136660966199032,0.16971775225818986,-0.031627427632283656,-0.01890015356911867,-0.10750377145321144,-0.01867451128791009,0.04742017252043107,0.1541223688273874,0.32949633788382915,0.5612849848864703,0.8011741090612685,1.1373920820629306,1.5250268411598886,1.9469053998128636,2.209778868776331,2.4184289807577097,2.723681545758361,2.765875810572508,2.856187835824198,2.9589182739615962,3.0445345966162414,-1.2729601975212352,-0.38969827415848624,WNW,"(-0.001, 2.235]"
702,-0.4179798181373364,-0.40030007533388545,-0.23422133130999256,-0.26934840771544355,-0.3456038419646488,-0.34141707717687364,-0.3976358732515921,-0.37614285051881957,-0.3079006347946329,-0.3678971545918248,-0.438466695436853,-0.5076930478841293,-0.5247732763587836,-0.5922656414147305,-0.7020931923867932,-0.774370181857214,-0.8889435482792081,-0.9179260208235673,-0.9757291929363605,-1.0586981606221828,-1.1931713833561286,-1.3658089044071637,-1.518899243952406,-1.5867723559788534,-1.633651612699289,-1.7626007167691853,-1.8904837181649405,-2.046291257295529,-2.1654324688834112,-2.2936210915628052,-2.4067857749484336,-2.517756261774773,-2.5900856829209484,-2.684117542685632,-2.852314813369775,-2.8798593185426036,-3.0150052266537966,-3.0739838014994145,-3.182367048211848,-3.2191816256488988,-3.289410954398953,-3.3364685122892013,-3.298861133319795,-3.2157000642223093,-3.1941749107343007,-3.12000607043195,-3.1037338670902344,0.5296690144523315,0.5126206142291339,0.7472563284696507,0.8884105672321123,1.1129173292412426,1.1904878221467001,1.2799446107218067,1.3331904966797457,1.3841942564411371,1.4197144481724164,1.3763437866730437,1.3735741191716826,1.4107511115916471,1.440063326880255,1.5128193140459574,1.5473516292837965,1.5312704005377136,1.5636993621247721,1.5864320626269879,1.5925886502512328,1.5335274475089717,1.4484445615084547,1.363618195455095,1.3354889401975987,1.211313341791771,1.179101673451766,1.1875324638802818,1.0554239461398174,0.9367144819058666,0.8482377717867959,0.7458682329335802,0.6665512460106542,0.5505884206546714,0.42363948629358816,0.34342273542504476,0.21864955276475806,0.08660033722269667,0.02529899473344388,-0.17515264904828554,-0.23795166031122772,-0.33069768442725644,-0.3541956848258736,-0.32031033687100097,-0.40419444943575034,-0.4988356943907428,-0.4589466152512176,-0.38269213420155435,0.6222088984694238,-0.19583488017073947,WNW,"(-0.001, 2.235]"
708,-0.9390792201917231,-0.9156509929837426,-0.6220058377831785,-0.5067046314058334,-0.5286510923251271,-0.5136822306702333,-0.5342388701847529,-0.4970785662395443,-0.4320917464487515,-0.427058761075239,-0.41817878461198177,-0.4636807807343084,-0.46710812140279323,-0.49110827867333384,-0.49758057804859757,-0.4869643150737657,-0.5283910278190653,-0.4431343020754577,-0.4337381758359564,-0.46329961335490477,-0.45719085142222937,-0.48712031304889614,-0.5885870788911589,-0.616606844097717,-0.572247662163873,-0.5918464012176052,-0.5737087248321107,-0.5780836765097792,-0.5259225121556668,-0.4779726187739648,-0.45468020021903754,-0.384242578946953,-0.2522753772965487,-0.08309041244919513,0.017736258272996963,0.22244106859288237,0.3968865411596143,0.584541564354498,0.6812729799434605,0.8539806827884746,0.9351036683528422,1.1543292229370978,1.222280973628794,1.4124716365101158,1.5662396205879556,1.6475484748714209,1.6806895412312644,0.9193507772734293,0.9219108701617698,1.1760114239805226,1.3665597663443143,1.5256947076631755,1.660411650971875,1.7603047401812468,1.8430808897689226,1.9344792757071279,1.9648326971329304,2.002178570843255,2.000781762694646,2.015863228873334,2.0933581923641342,2.1947059873907957,2.2445583801421227,2.265258109822934,2.3636551752931063,2.401355572320493,2.4222016544763108,2.4491953589079096,2.4489805906545214,2.3992444530694534,2.4096392183922477,2.3413445557341737,2.3736392539012723,2.423682313430057,2.4057137231358743,2.4061015298611554,2.437236258788689,2.465567883139548,2.5351369691271577,2.5368697447105744,2.573600359680154,2.606284629086247,2.6628835347149016,2.681023493583627,2.7742665632488164,2.6928461744456396,2.7823404299900916,2.8028872661623443,2.862335737597127,2.899222903651507,2.9247867852703706,2.928563141263211,2.878924425457936,2.959513110315379,0.8259169777044386,-0.02233077520024329,WNW,"(-0.001, 2.235]"
715,-0.06168097919670057,-0.22417762563295174,-0.12547643409003761,-0.31434449313665525,-0.4425806816082112,-0.4978663652021691,-0.6774791566401159,-0.7102009249710726,-0.7511429627903627,-0.960560697720199,-1.0886753801577376,-1.1485260087320448,-1.2959035306741669,-1.477929475579808,-1.5897352798851907,-1.7353532566114511,-1.9759624310881634,-2.091631541872764,-2.239248482154955,-2.3832174520820155,-2.5354984619383263,-2.705725949560591,-2.921417114048168,-2.987376516935278,-3.05095365886179,-3.15246442712232,-3.2432422080218632,-3.3537290628864227,-3.3193002554226574,-3.3956536793216703,-3.465380187315155,-3.4815009552866627,-3.4059912760551256,-3.2746094960565877,-3.2560867620731617,-3.120663234280377,-3.041112025815341,-2.967057731633787,-2.82119328886478,-2.6771270649872037,-2.5891689754027123,-2.4357629586858263,-2.231486710121244,-2.111438124576793,-2.013703771836777,-1.9618993096897537,-1.9164694611764848,0.8457276542980896,0.7911881824867983,0.891930776079978,0.9552526313093277,1.0624435239992631,1.068479382814918,0.984819105073822,0.9223199753912872,0.8444676507227342,0.7712967675653859,0.6106494926299448,0.4748156756732733,0.3363033676934184,0.20336383255547918,0.18253314705627322,0.05153154639662327,-0.1354604700995834,-0.22264149894299257,-0.27725921684518173,-0.4782831590804948,-0.6402540477243774,-0.7983844317231483,-0.9817837045627313,-1.1372006956976564,-1.3618655988271957,-1.4666884902222743,-1.551860968329433,-1.7130315631122848,-1.8555790765520817,-1.9610276215994622,-2.07969642206728,-2.165240101176139,-2.3257295925679613,-2.448757159974467,-2.5047901927527256,-2.5443190892252323,-2.594189581587013,-2.5750525557426904,-2.671440637924522,-2.678383592539474,-2.8007944003345995,-2.774786409058521,-2.6899397776552645,-2.732858095914293,-2.801630598521605,-2.8437451099136317,-2.731306140663117,1.5640778720288404,-0.5810254342138181,WNW,"(-0.001, 2.235]"
717,-0.7453813528989652,-0.7229235263294855,-0.4482593361485865,-0.36051393011660604,-0.4305007924852413,-0.441422384775052,-0.4858390188646853,-0.4978411859691114,-0.4896656561870705,-0.501192593026051,-0.5180093518758273,-0.5822238030083815,-0.5992865782170362,-0.6669636889906609,-0.6501627106741124,-0.637015645914734,-0.6016744211614782,-0.44509275950778093,-0.39417898069219337,-0.40439297703544685,-0.3101972707675458,-0.23155929335284497,-0.25436537571904516,-0.20684588378855828,-0.04890760587608156,0.071029180685521,0.2432643600918567,0.3431364287696024,0.5765026846781227,0.7606009684072426,0.8871874687063386,1.0831292915946564,1.3266000975203323,1.6198572016041792,1.8614450048875701,2.163632564792623,2.4506977020126133,2.7157154064238673,2.8571882068794565,3.0810194166298697,3.1929806071242677,3.5119278405659378,3.518773072677596,3.7454213157771763,3.898328817495533,4.005313603898179,4.02877816568732,-0.9400328582895305,-0.9039357414407116,-0.676477632180768,-0.4857345980852412,-0.38937722461244473,-0.2790270705916287,-0.1880583866101797,-0.08707306177460383,0.00846184925126936,0.013841688702507682,0.07263499298388787,0.14880673703694391,0.17443158893278587,0.22668976686207643,0.38879667364578907,0.4616262105804454,0.5046063123349258,0.7351840841966166,0.8892487724876434,1.01006189225484,1.1737207863742416,1.2639524548784737,1.306485547588501,1.3849240074141487,1.3901654383301048,1.5598522534951638,1.755267626306631,1.838917216069946,1.94096300393502,1.9967878426691987,2.1146090367780115,2.2086238936410614,2.229326784340043,2.294426439915458,2.300912199582118,2.3214238603226525,2.290654004993779,2.3302878433765226,2.09112358156105,2.089941184047558,2.0419610186742334,2.052582332639162,2.0036813782778142,2.0481321918121083,2.044069036676292,1.9534809644608235,2.0087114722969672,0.921940475886549,-0.06992038892065056,WNW,"(-0.001, 2.235]"
718,0.8194579554780841,0.7931917632642236,0.9279669808152518,0.8155784782433368,0.7565230083530663,0.7571849993909252,0.7004324146815204,0.7715314605850079,0.8584193567096685,0.7317806692445759,0.6566634324789824,0.6472430013057204,0.5855079066631577,0.4767470277781012,0.3538843747437985,0.2226423335793184,0.0036118847752932837,-0.11127760744640103,-0.2751393234745736,-0.4016598872901449,-0.6233550129881777,-0.9211498168268406,-1.176799987127474,-1.3170959568659004,-1.4748174757465442,-1.7194141847584756,-1.9494920161059266,-2.1488821061659618,-2.3117293782657082,-2.50759809902058,-2.655694164963988,-2.8016309244493467,-2.8358812570823897,-2.8389116768437788,-2.9716783638785493,-2.9177231615151253,-2.9694548614346665,-3.006059347230252,-2.989092776827423,-2.9337756550128447,-2.9099756585075447,-2.874537133834023,-2.723540183206115,-2.5808677894030154,-2.5079389821569773,-2.470047449119246,-2.427311976108964,0.8880786994850116,0.8334623125773131,1.0015150724266952,1.1018155508781446,1.3151340347632638,1.3663931361291966,1.390104363587794,1.3866157573022977,1.3711985528424462,1.3858833300680766,1.2749018098772735,1.2079379513436783,1.183092896050841,1.166571153657316,1.1724548392271381,1.1105372514925635,0.9995827689575609,0.8990227710208512,0.8188409100206342,0.6590232996658654,0.42747249560759126,0.1888809622587071,-0.0030599829751514207,-0.1920689091882246,-0.45436840716561955,-0.6702486814173922,-0.8097221422344116,-1.0579015459735102,-1.2881411760591766,-1.4431248354735322,-1.6367770750137076,-1.7776526816715044,-1.9542165404936056,-2.128301333173682,-2.2297744305283533,-2.3223195870123376,-2.417624269645285,-2.459470711856498,-2.5856357835146464,-2.6213491763747334,-2.7300570523101118,-2.7158069851392685,-2.6316298799777806,-2.687708232741293,-2.765290592607122,-2.726708304034456,-2.630647087469916,-0.6781584842602246,-0.24186748157192284,WNW,"(-0.001, 2.235]"
