,u20,u25,u30,u35,u40,u45,u50,u55,u60,u65,u70,u75,u80,u85,u90,u95,u100,u105,u110,u115,u120,u125,u130,u135,u140,u145,u150,u155,u160,u165,u170,u175,u180,u185,u190,u195,u200,u205,u210,u215,u220,u225,u230,u235,u240,u245,u250,v20,v25,v30,v35,v40,v45,v50,v55,v60,v65,v70,v75,v80,v85,v90,v95,v100,v105,v110,v115,v120,v125,v130,v135,v140,v145,v150,v155,v160,v165,v170,v175,v180,v185,v190,v195,v200,v205,v210,v215,v220,v225,v230,v235,v240,v245,v250,macro_u,macro_v,macro_wd_str,macro_ws_str
6042,14.680205095359405,14.956184225600119,15.689211132881837,16.512257053164255,17.11862547264193,17.32334502610045,17.868550158892887,18.254264960983956,18.38964892357402,18.76791959986467,19.048643799074533,19.286733211873486,19.612284517344552,20.021456972167943,20.12249523394122,20.41270266907939,20.742787586811563,20.971356228506767,21.4350941853165,21.69372215227342,22.130424779584928,22.322556035176483,22.72957226377423,22.989452407556197,23.241635227317836,23.6765354352153,24.04939312684821,24.453069143807827,24.678986559854465,24.897783488990047,25.051416431800973,25.376207372179806,25.50782818469849,25.621640484081375,25.61800652937283,25.666216909845183,25.54481150860156,25.225000885441585,25.00403169861814,24.76778708291644,24.396826445224875,24.10891538411172,23.847250105150955,23.58591449972896,23.35154662812016,23.103737983412067,23.019648170192912,9.796081855474897,10.008675319041542,10.243175988676514,10.307447203395272,10.423640196710949,10.255366198773354,10.409229375142909,10.2361075071155,10.114724543389935,10.196106059398225,10.206053183149194,10.12596044746188,10.066001754791023,10.080941461638671,9.926081107304968,9.968375253782618,9.844921604965439,9.73880868329443,9.650140187311267,9.64288097133117,9.64621639779264,9.55985745911247,9.63021367314106,9.466534117151381,9.578246014355056,9.572493604373399,9.571161598873989,9.387893123611226,9.306564534477879,9.3164160275618,9.34014833693758,9.203208879504903,8.91590178499789,8.464473072380343,8.186745202496969,7.788989492095607,7.4234936051314895,6.730328217054501,6.255915020403519,5.803223228956522,5.300510554754981,5.1085470272655105,4.5050082327921945,4.352709224345706,4.097834245736978,3.874370896470046,3.9001431324766456,7.202650228513226,3.713589188194713,WSW,"(8.047, 15.646]"
6046,17.56694660253789,18.067383639584616,18.643781151783834,19.339644407548935,19.946300333275776,20.587264657485278,21.18808073181944,21.610431102084753,21.890157489305036,22.334974805311035,22.583852400485554,22.63242268497076,22.79286918585766,23.109483791454437,23.50622031869979,23.65657297701493,23.95580383151952,24.2149288981778,24.495302713532986,24.754113217195286,24.730985375140474,24.626829793226058,24.571487831195498,24.49640322052986,24.485715068105453,24.531404700179948,24.346143399357228,23.822967328103807,23.867087970527137,23.784223095352246,23.690092701129068,23.028109196336167,22.94201684758204,23.026769663170793,23.022259974449582,22.897649858097104,22.873063124617456,22.901200652331795,22.42518424013832,22.250435219945636,22.077886717473547,22.003424382662566,22.053731391762724,22.025233356168144,22.009494062080954,21.92256058631745,21.81236077938386,-2.8693426324195004,-2.834957258742561,-2.8385332966541466,-2.97604482233084,-3.4830668907536655,-3.427367792340239,-3.4113972204214966,-3.266415493331979,-3.2422370733895725,-3.1518609759728173,-3.3026754283702804,-3.2709161757836176,-3.168539224196293,-3.0185469102174953,-2.711790777029459,-2.803520718347988,-2.6949696775154517,-2.363210817337569,-2.078264114497089,-1.7725761109619262,-1.6501420508335176,-1.4833739807892319,-1.2554191758817328,-0.8082936024152719,-0.4575854289068485,-0.2573958878038344,0.04369979642166366,0.42019795746470395,0.7106942693869377,1.0975029116989434,1.461463777054,1.760400488247932,2.2986442124874564,2.789887767173865,3.277741613101871,3.776863346940544,4.276628542121739,4.979980406758348,5.588851874881502,6.025744990539838,6.389993155702274,6.608189769282693,7.053128258724243,7.2221830305168835,7.646285756105029,7.766332355476551,7.643886873763133,6.695401271502773,4.82104940139647,WSW,"(8.047, 15.646]"
5865,27.223455487810966,27.54841722886893,27.699912635901924,27.916906453848437,28.245558746536652,28.5306953635847,28.803598942103445,28.853562080949725,28.695936599566345,28.595494858827433,28.51195008642432,28.435440087328534,28.29056423295987,28.18664306037641,27.644065564507976,27.483636880520702,27.10444667230907,26.698190611606936,26.56615270909068,26.231755272285348,25.770608283727153,25.13068550696481,24.54573464133785,24.356744038632833,24.144412012988575,23.892420262906988,23.883496608617733,23.829238884939258,23.322257861351815,23.133714146968344,23.183461667070077,23.319636944464285,23.34769138899993,22.968599275363903,22.797386887409747,22.914403837704068,22.80956714313183,22.275644923796698,22.79059894652164,22.72628754169355,22.520919787166648,22.25962753007485,22.700775915754406,22.493918672214214,22.27757297651381,22.206737193887758,21.830473730411466,4.059192813390854,3.9882970612575184,3.876890607246473,3.673038163924465,3.5416642593910503,3.5173082555044815,3.7083300894923106,3.7519614086128463,3.881400260162826,4.0895672855067815,3.828142000627321,4.08514191359763,4.393488031205746,4.493268206206215,4.680183727290968,4.60458758537257,4.80816749774073,5.1774596537959185,5.465594339702898,5.7144149223936775,5.870699871627031,5.7689517454112655,5.800852937165046,5.999681061545211,6.04003966244557,6.30016760673534,6.807813096701417,7.014549866682577,6.665595766113211,6.779919671604729,6.919078065709905,6.752482013340528,6.589435585493389,6.237942384365811,5.854268466935856,5.487441821169841,5.085433407342694,4.1170835818162255,3.3341765077223027,2.939006183855848,1.8734549980377255,1.8062714209800257,1.5403378161473542,1.2518322161951234,1.1974977946348215,1.0744916324890612,1.0032329523517234,6.732056443114406,4.884764080557393,WSW,"(8.047, 15.646]"
6085,18.411161603935916,18.756840622289513,19.287074840624257,20.05544497160692,20.683015553328534,20.98901066420403,21.657404687998998,22.030290446604003,22.20356087545804,22.63658694903336,22.920428108532445,22.901491878630992,23.136138315752277,23.517331380355962,23.59565244467444,23.879175608618432,24.15000673982847,24.309721877378173,24.770168605845804,24.889018991882903,25.01293730388437,24.937905043648072,24.957993731894064,24.89052691682471,24.92921219955869,25.05841101452304,25.20285231528927,25.46060246291773,25.200046365434787,25.186603421861072,25.362828481329,25.582685667406324,25.59264895430006,25.402032208750043,25.40617553861874,25.55442267200801,25.546344895763415,25.33376745360599,25.627151968750738,25.628850412206493,25.439717785411702,25.301745532630115,25.407153468663367,25.41259312605812,25.41601603113585,25.367372650765645,25.180371473330723,9.137313773913588,9.248665615397773,9.46812094635544,9.588173013131144,9.733903361623225,9.909424687686045,10.446156132762164,10.710660087117457,11.012331985493994,11.395453469751233,11.597158789823752,11.79961331482331,12.132032867189043,12.494813149057418,12.763254227945165,12.992782578536737,13.353792941154754,13.757072172223282,14.050162141518033,14.35058343989711,14.62226445670943,14.762074433665196,15.01963857193592,15.235027409342898,15.512011022631897,15.787822990767536,16.058447653259773,16.17394152811177,16.17240539698473,16.337666531372502,16.57216714414461,16.65715640032879,16.675231435018997,16.467245653683605,16.39911020551417,16.253336421318828,16.170868677994086,15.774741152666586,15.600224524624956,15.461570662137126,15.116894432617142,15.163575808547726,14.948117740802006,14.879495638122467,14.980052846278033,14.848450596520019,14.789417385230957,8.849329601270039,4.956738903280756,WSW,"(8.047, 15.646]"
6096,11.561816602057345,11.924575798640209,12.338123235413894,12.903728714743776,13.288628539553427,13.568879827072669,14.09622891928939,14.395295366210833,14.484053298499328,14.919770882545356,15.143546227278295,15.137977899475434,15.397030220779055,15.782990341082694,16.069046265249245,16.355087586242213,16.7340876766457,17.055259456309436,17.753866278627,18.13260486081804,18.42910654656096,18.435544773254254,18.68312971905243,18.8265860777974,19.102951497884742,19.419031875878005,19.69681945305036,19.604452168739694,19.867004400789764,19.86772748424224,20.012052257964186,19.630310649396442,19.48199870997816,19.331563887032953,19.0585918705348,18.71448803357498,18.141264051958053,17.487521564579662,16.410067000991123,15.753560492591275,15.109078139129196,14.55994684849609,14.11405773047601,13.862913878408186,13.721373344634571,13.563302919743183,13.41214023874213,5.119349176207685,5.357084300366581,5.585851934637448,5.712413072363733,5.909901902976331,6.00433737421895,6.501453711887676,6.756080512504513,7.039150299943216,7.260623290902801,7.449604189372254,7.704163773209621,7.993633125534314,8.303882571855032,8.667428363230806,8.97825542878499,9.22926444539188,9.761235173293942,10.230795461446348,10.714012097574072,11.087803102840844,11.398320668366077,11.871612239179084,12.2642103781731,12.700537717294626,13.244739584316756,13.725441681261719,14.003838888982225,14.093297812202877,14.33632118038638,14.574206273593704,14.579960790440943,14.670672201573595,14.522606180636572,14.444708200882804,14.11297334860958,13.829087895138782,13.254545999275955,12.736698230474575,12.374926752703143,12.021158816048041,11.875496269135196,11.445673587633179,11.222635716471956,11.211153196915042,11.08958190907907,11.038394288092038,7.944549897346022,3.496884790608914,WSW,"(8.047, 15.646]"
5854,8.929578706681697,9.320681509470742,9.994769258653482,10.859980435210687,11.457218977851383,11.86804912691842,12.57535375618345,13.069852271650552,13.372943192224811,14.005066862207867,14.344443567731313,14.32723619930846,14.65371145296656,15.18170743384373,15.71657113432781,16.104500452224993,16.577018819519203,17.03843862516824,17.659938816612666,18.047988014707677,18.373406516694608,18.445077071040174,18.708330329186214,18.77845416323974,18.9064540544477,19.10644351769882,19.092405946871125,18.722375999867616,18.894750540894176,18.85269518576991,18.79269791186103,18.087404884197653,17.84667669451011,17.913757064305944,17.746561241093797,17.41608115774492,17.050688125649557,16.838239894680694,15.745589436983444,15.264387083332661,14.839876586399887,14.528004544292738,14.262608555029177,14.112443557229984,14.10831392528063,14.041407581142607,14.067796668784979,6.6583329696507185,6.835873255837387,7.133906495125316,7.267793826142652,7.32013815923536,7.525017839583489,7.907494293909814,8.120410320427016,8.271163111806466,8.469926283168128,8.640616319813752,8.589650747554629,8.660602403447747,9.02089738930324,9.301684048719537,9.495212405263224,9.681234740597128,10.012385983556683,10.208645068181887,10.492726883615461,10.694697692717797,11.013063594993488,11.413686324983374,11.773029564878474,12.22794356910526,12.488280812737976,12.639401026828379,12.832855712364355,13.14960092361759,13.562902520061105,13.856219135790138,14.11557669969496,14.576520242252084,14.87438566070731,15.315189979308373,15.621077340504476,15.978238703503932,16.494342014354636,17.051993930485928,17.3776922119424,17.790222624464597,18.073437175736483,18.18045823443681,18.318667310193064,18.60583121993265,18.70276073731264,18.667374549346626,7.196194460899836,3.6515216446817202,WSW,"(8.047, 15.646]"
5977,11.93221799728398,12.219706959291937,12.850231530650944,13.681082820466889,14.347766041913566,14.676663160584832,15.340071039255887,15.776796818428922,16.122052659099683,16.63482292115481,17.010080707977234,17.0738591975554,17.371314435120265,17.809897461688042,18.097998354769242,18.42637982629965,18.845064557366914,19.128303740806093,19.53459474825754,19.712607182354322,19.910817116003443,20.04028653954295,20.173431716604277,20.07250594365562,20.09658401834757,20.228767242715783,20.265306941496313,20.556947420742297,20.312880789294574,20.343940855704147,20.464086699961925,20.73874505214888,20.790161424927355,20.766549334613437,20.948447752861423,21.221861742639447,21.50108621474978,21.71772973181148,22.273575885730764,22.567586057336314,22.66055444649463,22.818031405653613,22.96326948921662,23.19088273683137,23.346822464277498,23.364115323116348,23.30470575497078,6.787222289803783,6.8829173394579115,7.1382008933574825,7.317905545208607,7.391881874659785,7.595458139929497,8.01115408448617,8.261341440247113,8.506814160461397,8.83288117933639,9.07514827559304,9.149821746977334,9.359446701525648,9.657467386800253,9.832844323896328,9.993246481594923,10.26812637876648,10.473633918778093,10.599236645039005,10.73265877829254,10.852628905053496,10.929467716687903,11.055793186434741,11.127849534611709,11.308626086633366,11.337181113076014,11.317109308535047,11.301069644114607,11.395108869573313,11.457934817572227,11.625622292348005,11.808158294013728,11.897887253709024,11.877424517056683,12.00031609877917,12.135175555369242,12.345160994481438,12.527760588914546,12.868513229204058,13.031400680291146,13.192804261351489,13.338290084404465,13.414824966864757,13.538650776523227,13.745919912474294,13.678544085231662,13.632010020040456,7.0259004826105755,3.931472931812699,WSW,"(8.047, 15.646]"
6100,25.068281657380687,25.35615559514205,25.669074500340404,26.081412910708227,26.474390187437027,26.690973406639724,27.013146965444694,27.12726870327927,26.923116594136292,26.931350504570624,26.834552524386854,26.671015055201206,26.552836718449548,26.555580717030765,26.08977161050401,26.05803132111468,25.690412337354537,25.41533683023003,25.36933904009112,25.12455516657563,24.91881425409161,24.380000411227115,23.994672355250067,23.979743238563007,23.8238671968858,23.725626227742353,23.741769429929974,23.553598489384825,23.306374087466324,23.220143293475623,23.18115237235581,23.053940390380703,23.038740805272305,22.931317533344675,22.740315221362973,22.68410726477,22.457861714554095,21.92709845051743,21.793354875223592,21.44874554036802,21.06104664334478,20.674180447948277,21.029345965914125,20.57253021386353,20.257428229805665,20.14179346886797,19.918767241967355,9.473447571477854,9.411298761704977,9.39644840094457,9.182569043055182,9.064262194294656,9.007243177251311,9.070002735643387,8.936004449606495,8.797394780575221,8.913025657270824,8.584327145036902,8.499424856943742,8.488438541613341,8.591950988269991,8.625404324237007,8.486617516124294,8.54593391031482,8.713985971175827,8.752415062680114,8.844189624906742,8.981258676425412,8.980113327261504,9.093824115822889,9.32142831569794,9.510120196233016,9.73302663050017,10.141683512145162,10.353093001869162,10.266952810969332,10.714815996128264,10.98450773691934,10.993664512731726,11.114565279103735,11.012766061311133,11.001619155777735,10.979399667635656,10.886942539669796,10.441237858485634,10.220706167519154,10.135277612315532,9.381499641046863,9.566322196630754,9.370600997774005,9.253670442712435,9.265863153537282,9.27171670365692,9.241661331866771,6.881321246729222,4.690766104305667,WSW,"(8.047, 15.646]"
5775,13.61270387978561,14.03759264250563,14.273488705886233,14.699414634701238,15.161533893492027,15.69715340637509,16.288557947369377,16.601662518735637,16.988606783865972,17.405727851248752,17.750269687280202,17.759550623600838,17.95439689455224,18.229490516912605,18.578988904926454,18.71888516857736,19.142290471827188,19.32691892379077,19.726200336290475,19.877790788960347,19.6238720747283,19.48510787389603,19.225001001885385,18.815293018966337,18.755439643885747,18.593818580483962,18.46365376293661,18.465142535312406,17.945154585197507,17.69588173315808,17.87298519978893,17.88148697162776,17.803235977403045,17.327737418299463,17.38386735749386,17.602216322678185,17.78234462371053,17.857224748259863,18.611201539105345,18.98721884310991,19.158028026386944,19.34090727168833,19.520357906797834,20.06565751520683,20.405119686785966,20.534675961786505,20.248479511879335,-4.954874825135878,-4.885522486639259,-4.806183612232664,-4.636726936541742,-4.677754172990294,-4.280892880993979,-3.588289498675762,-2.8613788407360428,-2.0818063835526237,-1.5920249213374633,-1.2295862335622731,-0.5537808987724397,0.23581020108044226,0.6890108757644531,1.4012920285487795,1.7402299601225142,2.405161312776977,3.2645254090224802,4.058037945911614,4.702187969916331,5.066897316493468,5.283219009191156,5.561667780256097,6.019289421000995,6.24936252152923,6.667551222310398,7.10065618734347,7.446173375293743,7.39703307372329,7.269798953406843,7.4676764218984335,7.593884665062487,7.703763106667822,7.727556755410201,7.654884051540219,7.57290802165438,7.60430150276764,7.468885859843427,7.288060148790205,7.274330393202098,7.284865139661841,7.209142222255723,7.471707009454929,7.401876977400138,7.773777936788122,7.66768189790108,7.501399665756794,7.150640428304378,4.254804480052631,WSW,"(8.047, 15.646]"
6032,13.8476189973347,14.091229341685068,14.585501907493507,15.289505632151185,15.735007322571752,15.826692213999477,16.304989320973796,16.554066827143977,16.45391547715648,16.877401732656946,17.01902178620476,16.89443956230376,17.099993515390153,17.50245145686205,17.60681755867686,17.995242551040903,18.289971716061515,18.629716463817658,19.33812108799811,19.728925866708902,20.32575413336976,20.496721391899808,20.94132151343293,21.285012095442617,21.65746040043597,22.268116958761723,22.762420910390254,23.020048206719014,23.50263589221875,23.77092374817935,24.013892358607716,24.033389218741007,24.116274631895955,24.29436502560821,24.243698020991502,24.063108097674547,23.716987281602986,23.212432669333726,22.275027479365434,21.63236006230845,20.95404394072593,20.444594936131622,20.121135483266347,19.666212410576925,19.392925183769034,19.16089864470109,19.090891460000048,11.718215635189978,11.907280519404965,12.167588131550435,12.237681429377158,12.391173666026088,12.34908921455377,12.629980889172156,12.637212175025494,12.558924177644927,12.712433499160403,12.778165772741218,12.705522630760322,12.662190876439974,12.891578153344089,13.004957712269086,13.192933937318585,13.311852497499414,13.56133139240382,13.756414627867898,14.011064615504248,14.432873414956811,14.775310437241728,15.258596097088455,15.624339559072475,16.167636010495123,16.696015091338126,17.16279759853853,17.4738294627445,17.829473077744993,18.40570701446127,18.854663364884402,19.06545319750964,19.31011516328628,19.264908651568323,19.444655874058608,19.385899817774494,19.31145039354124,18.983495059219482,18.832573678408714,18.61946114066532,18.27174364940377,18.256324959949257,17.764604686091836,17.67552381769488,17.654304954539338,17.54618949036508,17.51412570635592,8.866409560665975,3.7691612372383987,WSW,"(8.047, 15.646]"
