,u20,u25,u30,u35,u40,u45,u50,u55,u60,u65,u70,u75,u80,u85,u90,u95,u100,u105,u110,u115,u120,u125,u130,u135,u140,u145,u150,u155,u160,u165,u170,u175,u180,u185,u190,u195,u200,u205,u210,u215,u220,u225,u230,u235,u240,u245,u250,v20,v25,v30,v35,v40,v45,v50,v55,v60,v65,v70,v75,v80,v85,v90,v95,v100,v105,v110,v115,v120,v125,v130,v135,v140,v145,v150,v155,v160,v165,v170,v175,v180,v185,v190,v195,v200,v205,v210,v215,v220,v225,v230,v235,v240,v245,v250,macro_u,macro_v,macro_wd_str,macro_ws_str
666,9.563857123907244,9.769826836579632,10.294793371151547,10.678049127371867,11.153451256287516,11.467808648274099,11.709611664666483,11.998964780418927,12.162391394811458,12.453557698610773,12.645057724008616,12.84541909757409,13.090672298527727,13.242340603288277,13.442241072384281,13.570921514176238,13.883666589397112,14.062118054949021,14.340642785091774,14.583314861185407,14.703355498159388,14.759386110839465,14.846652675773788,14.962259489089046,15.094000635870845,15.311144887509991,15.273739749494538,15.165308611340688,15.373512746692331,15.447071238751658,15.459555100648764,15.297813872942886,15.302237721542426,15.524986374268442,15.490113666812054,15.397431674374465,15.396473302002642,15.324363804616032,14.97212132624786,14.81037639966107,14.57516798484761,14.580344777317023,14.371022232634534,14.36670966946044,14.158879449388419,13.959644593230808,13.930060302134633,-3.684438041702496,-3.6067852239749003,-3.4702132134470256,-3.6374898666279147,-3.917746761655155,-4.115139993000707,-4.240886312761661,-4.201376584784258,-4.246623259870295,-4.279416419240722,-4.276472851904363,-4.212134705160228,-4.074310073362053,-4.098921684822231,-4.01056977400729,-4.045618183202591,-3.965628854147787,-3.778927208859391,-3.6174968435216917,-3.4277030388421066,-3.2932800952121744,-3.286955629076889,-3.2114899471822795,-3.0744474249527673,-2.810636307589532,-2.668576927309825,-2.4540655450666637,-2.256958332172375,-2.207215424327844,-2.071680158706638,-1.8982980479576064,-1.7720108047814191,-1.6507572473045136,-1.4476473931709468,-1.3157848827597054,-1.2464109835192496,-1.1224216167123908,-0.9312774647368309,-0.9062153089543559,-0.9178995606215623,-0.7974032462871821,-0.7595061757676067,-0.643063792887818,-0.610517732548902,-0.4331703042424606,-0.48087604603378575,-0.5737358625860776,-2.657668905266285,4.546567722067575,SW,"(2.235, 5.364]"
674,8.482673596482897,8.635820941694494,9.046342912797014,9.40000150020775,9.765918026324613,9.995184011878003,10.173295340595676,10.385749589746748,10.506570368232076,10.717282989132233,10.870432225752147,10.990224097676185,11.111295244528776,11.229516596939295,11.388548304877798,11.507356402408277,11.694376711156298,11.806226687846744,11.992313342930878,12.14875574482071,12.210324013542662,12.257037473859132,12.320409026110536,12.387587970827513,12.469875900181979,12.613636001589843,12.59880269827379,12.580107637708528,12.67573634465666,12.758526060645327,12.7962954150211,12.78061749362077,12.829676346227213,13.008131433753128,13.04687353927513,13.067909800155082,13.166625733800974,13.193438495511773,13.110781557431197,13.098745546686635,13.04786798722618,13.108300991950028,13.066999130557647,13.075283399276096,12.99145065134954,12.880256668287732,12.85222165578028,-0.9364089030794098,-0.8982134366699042,-0.7790533987826784,-0.8288081840036752,-1.0040152994201008,-1.0859221196644857,-1.1527625262423673,-1.0941223805721079,-1.116902507669284,-1.128707211088781,-1.131766749279531,-1.1272086836149118,-1.0651941108766596,-1.0855136910091592,-1.0240319504912356,-1.0672321440270487,-0.9858551345791857,-0.8479903864007556,-0.7658016270849033,-0.6797144884284456,-0.5816535600926105,-0.5586483447029729,-0.5338257660700714,-0.4354759766103904,-0.2713378380107365,-0.13790891056308574,0.01287232703361152,0.18155760158185408,0.23384289797028446,0.36017521611668935,0.5229968718002728,0.6538540857252335,0.7894968758629926,0.9960707204921453,1.1203421014706194,1.2461213647414653,1.4249020750820929,1.6710988780328613,1.8052376093581783,1.87700638917201,2.0176513311662094,2.084260993328183,2.254388906933844,2.289316514214204,2.426176277721508,2.3643340729003794,2.324498807493415,2.059832465283912,2.8303170465664604,SW,"(2.235, 5.364]"
732,6.256995202568269,6.364670346287712,6.76020919076064,7.156464481689179,7.561546512904076,7.749813902268684,7.886664158304699,8.112682263907612,8.229687524007288,8.475636590939647,8.667895085572589,8.795753871580315,8.922745055659457,9.105584097104089,9.294214061154321,9.46537002398076,9.67256490320867,9.796950048205982,9.996686986801844,10.1430413904291,10.20541105038355,10.285258763928141,10.37264565012222,10.432979985511173,10.520661767343322,10.641304047475668,10.598504664796677,10.608754477653981,10.639056938042632,10.76499900950861,10.829032502774176,10.843333448924595,10.934557021820554,11.211868610931035,11.322141337667532,11.431298199645848,11.67265626081742,11.839325748632241,11.883010567337562,12.002241515014791,12.073331098992739,12.260292905459469,12.251389995750827,12.277360321139579,12.292580999988594,12.193794430703608,12.193884378049948,-0.5846715134806735,-0.5862275304675861,-0.44157973973484776,-0.44176869083501535,-0.6504113877807167,-0.722427459792035,-0.8115939747794763,-0.7744608825096602,-0.8259483549266511,-0.8758857030940814,-0.8849098888290634,-0.9374988669273097,-0.8780170879115368,-0.8861826589142379,-0.8715203987758786,-0.9663744129956227,-0.8779437835851016,-0.7704921011397836,-0.7985750270492202,-0.7728139765392379,-0.7066562933988851,-0.6560963581834256,-0.664082658069628,-0.5849068021334178,-0.41053218386514256,-0.27539980430440947,-0.143239399174506,0.082739233542094,0.1740415208191659,0.3486737738499279,0.5841569087503882,0.8112136623761019,1.0761322700346032,1.5402361120668804,1.7488567507438417,2.0672614100330464,2.4720586733251295,3.0485807631412403,3.4051393710489193,3.664165100771087,4.048691455256569,4.2582371734193485,4.602568985489175,4.6953384802029055,4.924420621311626,4.824746293302743,4.807000809569307,1.5830419319573448,2.4064652575948546,SW,"(2.235, 5.364]"
1093,3.0655240978498455,3.350482680205857,4.070014269364706,4.729864323218998,5.155613428395137,5.412263675176721,5.714382846033224,6.024082472829813,6.210201005740293,6.524278564565339,6.594260756640672,6.6588946867367635,6.8981096027159525,7.098167816230463,7.257616173142207,7.628186664761013,7.7679136541098766,8.010272452670067,8.267525838180795,8.32334876247507,8.492610077294747,8.55375036753874,8.74991926934852,8.86166243492719,8.84023468838744,8.9142975204531,9.017614285484697,9.111600183619522,9.050755771298288,9.103913924384738,9.143361553509983,9.198444113469781,9.068818869009755,8.927965296112042,8.864920794611747,8.751001877579743,8.64362639964293,8.444996696930687,8.294553325463719,8.179726724564144,7.955815274979917,7.772337403922129,7.792691988836726,7.730354874735276,7.638601344690491,7.611539997662545,7.677950855435737,10.494588086865734,10.61619087477657,10.967564132577724,11.256064401062357,11.64552016475946,11.826835442940551,12.068718418331807,12.227223143032798,12.352233623704333,12.564818731218793,12.679320075871246,12.594933740557224,12.619130060529402,12.71819991102413,12.769771268209842,12.922625817956895,12.974810797828127,12.945109837860823,12.877756586377584,12.839965487119814,12.84025956979943,12.744598790255457,12.758158144226844,12.636217979443053,12.672897564293665,12.576670498736663,12.426024488085101,12.13742345484459,11.955904541819574,11.881756765793554,11.751271851466642,11.61741310112215,11.477196644230634,11.048611779687588,10.929895751080084,10.623730955170252,10.354050416828454,9.908392227207742,9.724725537205323,9.547351733856862,9.368847741496058,9.257044112760116,8.898352256856858,8.841309284942515,8.744883375685635,8.627672571460613,8.719352165298016,3.5744266161035325,3.6084819232923624,SW,"(2.235, 5.364]"
1208,3.1236923975030457,3.3795150913021685,3.965659339070038,4.566402563225953,4.954788894039634,5.156483664806873,5.385923405442155,5.664440590459179,5.776242933356103,6.053929429374776,6.0978566397453005,6.094431197084745,6.212630817298593,6.380862479680845,6.528206597712233,6.9033932234958915,6.952573746662615,7.129206434264415,7.30677806340665,7.284931004648882,7.368392748410646,7.399539091515014,7.54418497932188,7.585331344974881,7.509436307890733,7.500151775210327,7.528379452427986,7.631356749193797,7.432232890221176,7.525094042344851,7.563526243866502,7.68008818714212,7.61187323156531,7.565852686749516,7.602339609317358,7.624258934879339,7.709408525985302,7.667501067973962,7.738052446568453,7.7875056221272,7.72106338958485,7.682331646902249,7.856748835267565,7.803810756985281,7.82298578102245,7.810738477354007,7.889414130658417,11.055768154185342,11.12542025077426,11.440042701626654,11.724386752449732,12.036851273381558,12.222481573054724,12.41514513925064,12.542234683163523,12.60823426752556,12.76845880753213,12.840340947095463,12.663789872349096,12.663338435975016,12.750903033554406,12.75938564691618,12.857962648667975,12.956050605120506,12.906166075847787,12.732840760758535,12.593782108005174,12.592138026479947,12.534594760217557,12.505322819857787,12.380926509516462,12.43984576560086,12.37250730101961,12.209298712050705,12.013308935034162,11.866928519960744,11.896305007059652,11.858040102074906,11.855855849463314,11.879404458419875,11.721425627052156,11.740505383597236,11.677613173502014,11.686827416784613,11.627637545177855,11.742580403937547,11.799938153087593,11.873039930927964,11.964588448632192,11.838252439619664,11.867036786882789,11.898743826621857,11.753635461556962,11.895077194665243,2.742504029039143,3.7992936356837355,SW,"(2.235, 5.364]"
1233,3.772718975608135,3.9521233781963776,4.39637041697226,4.801853186557798,5.041615043015275,5.169497260779121,5.3022260682901905,5.449573831502068,5.480214402689397,5.6335630287182115,5.63424404836904,5.596937062269331,5.636684711543916,5.6798877045132,5.768126935995792,5.977374156335448,5.994057150137006,6.118148089987253,6.254089032311062,6.2707177622659325,6.365860640248505,6.425824696995779,6.543983917519662,6.596652647953922,6.6082269064051395,6.726963642750418,6.833628022714106,7.115819795291195,7.0243210796459365,7.18211810820299,7.330338264895039,7.6655232676112846,7.742285800557891,7.75363362689657,7.943651872071768,8.089518207795102,8.310246270361828,8.412525464738344,8.730244763881027,8.883894364477404,8.892557702411228,8.953990246210706,9.161101219375077,9.197529431023607,9.236163626791692,9.258840900931787,9.290178650512571,7.523700026193567,7.576220408932331,7.818788814207306,8.000719409298114,8.192384091577743,8.309186830117655,8.420873283946797,8.537815966333472,8.568861827206153,8.670393363456839,8.724856142235424,8.623184349405726,8.603931912763317,8.642801015254127,8.67543577184532,8.73898026230583,8.828535392102623,8.822765151124992,8.781456312809738,8.68880577998161,8.788781191449088,8.73530057187058,8.713966685956393,8.701497785879639,8.75860275585383,8.776655044824023,8.695604052995474,8.590587648965396,8.539603940233425,8.550686205796557,8.553273731825335,8.552869307974007,8.545949967744566,8.342189463088118,8.345845036447438,8.269301583475716,8.23971212374981,8.101417316385048,8.132986078682892,8.104574324781119,8.023877206779028,8.021098863519272,7.907894042895185,7.9062736905459285,7.925245856086592,7.823024430208312,7.894804386252837,2.235377751115938,3.119357546398927,SW,"(2.235, 5.364]"
1338,1.80242826769104,2.0449862567021224,2.67581262838498,3.254469946384347,3.609007423465231,3.8129998829461687,4.055186896445667,4.313239062410248,4.451148613146881,4.714127097213401,4.753107127872514,4.790285991346816,4.961925111081106,5.127183024547639,5.259221549039108,5.590068138956829,5.669424402082182,5.863324105129936,6.04938806124761,6.050552267762324,6.179765113713664,6.226290273814662,6.380099108772388,6.453366690558061,6.406380470961466,6.441813846446749,6.527040581554414,6.657313787414978,6.535282867874197,6.593713688784202,6.636582303342187,6.751596683473334,6.662894663283919,6.553358052632519,6.558824429641233,6.514428850623389,6.505192659579119,6.403362952575165,6.401789447249638,6.386457823122429,6.252970924956919,6.148493387949546,6.247595915243075,6.213845135939259,6.1871896179927495,6.187872981109395,6.258249644087441,10.387171715656757,10.482258451546357,10.811354560990317,11.094408642711509,11.46058295311434,11.631945120236812,11.843332787377841,11.960210157060398,12.044381378955741,12.21665558338,12.289887190178645,12.165985857333347,12.152912198792603,12.2226431053947,12.22683226020792,12.336865135995748,12.366224868996232,12.282755138252702,12.147374839561747,12.032697140335669,12.00152702628445,11.888791739151598,11.849245024454962,11.685381669175761,11.68228433453383,11.55824970108304,11.353250635230527,11.056603065980891,10.868954263663486,10.7790558576803,10.641110486030485,10.51855819461839,10.403418094726538,10.033443442059134,9.935077995274531,9.701768441904363,9.510140759709325,9.178326531293994,9.084864947645174,8.97360842355716,8.85952116154133,8.81434381968098,8.523007051592321,8.490392331054075,8.425399456704621,8.313016389634795,8.421615042667842,2.6284119680512914,3.1661943971385114,SW,"(2.235, 5.364]"
1389,7.027072032920687,7.235552223696321,7.508758403018649,7.85521793330566,8.077418803127012,8.191520539693897,8.280202305958104,8.407751488883598,8.36886501743233,8.488753586151383,8.436162626358811,8.25851195810678,8.160163413086657,8.127688190058839,8.18592935618189,8.431729384984195,8.34533627412409,8.414487792471352,8.526738329646783,8.493415931163497,8.495339696207056,8.498141610795042,8.578275721972464,8.561536083645054,8.530898419438438,8.571069404480957,8.597269559749257,8.784722413560296,8.6150118945472,8.816866666133494,8.943807380118365,9.253120234878988,9.32377021446055,9.366868936915282,9.52407062613468,9.730814774719763,9.988678421829293,10.066998003049802,10.37291005998308,10.516573955639778,10.561391686782482,10.625589060373148,10.928702854000274,10.900470781842095,10.974860653878624,10.977211274346493,10.998899889049293,8.173449981697189,8.201828609363325,8.377784381111669,8.553617238982765,8.691356519991134,8.873030266484207,8.982597279474854,9.175675207495424,9.240339419046585,9.360774019029193,9.448259471618703,9.302609558711511,9.323022647269628,9.419734390497723,9.541063351240076,9.662520105528179,9.918533416272876,10.064810814864018,10.092927596152585,10.052817908637053,10.289309233232187,10.380022310305726,10.45779541057107,10.624507152571649,10.823083117972754,11.009583586923572,11.099712712222349,11.216919496039674,11.267613348904499,11.53179856086372,11.720087580292002,11.925042769858955,12.124702023871649,12.17530099706929,12.361553967104426,12.47898388056391,12.669216378482808,12.813304168176805,13.075218887490758,13.244358270454095,13.335413242644258,13.464180517424026,13.566506779186533,13.645137089307624,13.775548616555206,13.638551759133506,13.751476257023949,3.3142669999587118,4.094639617711102,SW,"(2.235, 5.364]"
1409,5.581399583015413,5.802496306518497,6.134235410914657,6.474760066537474,6.6534541103692995,6.776820334807333,6.894510771495273,7.014162826190489,6.991751995452333,7.093324897093973,7.010394187202968,6.861615524173709,6.784727685973533,6.7439258310415715,6.7817991500554555,7.00271036789978,6.89379270501765,6.956878359366343,7.023369103669844,6.951252118010976,6.960266505596239,6.942213680042294,7.000419157142229,6.9830505637253255,6.9128142819392595,6.9265434363486005,6.9797145649338965,7.172530815862277,6.9911744888187535,7.1265048133368545,7.215306323506598,7.508578332174186,7.530396885321642,7.470584788947619,7.5924003483229585,7.723460392290831,7.886386804250522,7.893351232500027,8.160507060473229,8.256782383529288,8.242214698983675,8.229487290179314,8.530665113527355,8.50902167904594,8.547794345702645,8.572349725342743,8.599847602597945,9.374805407099348,9.430073759234958,9.63038652356442,9.825536410763606,10.07038876911669,10.254077351896212,10.403422040499265,10.559481483160651,10.622548267583927,10.76385522432787,10.82287627551973,10.677957405364092,10.653943085750889,10.717570725590663,10.79260793027326,10.919465518531997,11.084364819128284,11.124457799428226,11.10434918752204,11.003258650696354,11.14753340564233,11.138741484221395,11.155176285259332,11.185099991367975,11.273973754678321,11.329561700023316,11.276721230529585,11.198289564734086,11.13285649249127,11.23677964198029,11.257634284132084,11.298181623066966,11.327474129529335,11.09895928097017,11.150554441025976,11.078683301878044,11.05308173900061,10.901561113953967,10.978731933693068,10.989681468616086,10.900528934357304,10.934951296580202,10.83557102279901,10.860013509263613,10.885838958998313,10.779760196672381,10.90269629387171,2.8657226754342613,3.7666773379083507,SW,"(2.235, 5.364]"
1549,5.7317822545888255,5.9688596985726114,6.718527095554228,7.384273876369918,7.908486567956127,8.219650972910125,8.551986307229086,8.921936250781023,9.16128941365019,9.518905181365094,9.74162117531192,9.988254068427029,10.264519162587206,10.559066011636865,10.80891107601262,11.091167520900438,11.346090879920611,11.551325900416906,11.769188020111748,11.896288184831922,12.016557997230192,12.083998779770369,12.217626738825828,12.327403184527201,12.318879173455244,12.397627950498714,12.39865980108253,12.397920625745797,12.36648043178368,12.375181155882522,12.358652866166176,12.28859881450637,12.239921202574067,12.306171846092832,12.315313436504567,12.235643275244914,12.267295981921585,12.243659340413762,12.149335758611429,12.149798461208928,12.054760124269025,12.054000641047073,12.035580921826082,12.026208540897708,11.927151276711342,11.833396542336956,11.872107250151604,5.008241289761889,5.081516267637836,5.360044311860255,5.464650801242539,5.52784301253395,5.499845960178174,5.554738415418612,5.561467219330413,5.52729571680475,5.584401430220489,5.566424920796106,5.485984131507151,5.4942950603631795,5.468764625010476,5.401937624653439,5.342929688839339,5.29218772024271,5.190960235260522,5.014769228756936,4.916690198286227,4.778567406448957,4.63395715764912,4.51886357843882,4.283796858560685,4.28511572140035,4.149043879889325,3.9769599802833087,3.7760498236831035,3.603345410546363,3.4941058451881006,3.412425118319013,3.3290735131781224,3.2842876330223687,3.21404433631073,3.177930932378977,3.129440591278861,3.14497297889041,3.1684253812530283,3.215879685842377,3.204739161656715,3.312850546610817,3.378240770748979,3.2976879821609795,3.287647729681932,3.3231944987172923,3.230168983624802,3.2681062574336384,2.8793735368393314,3.1240322342104117,SW,"(2.235, 5.364]"
